Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)
 400 	 52.8551923509126 	 400 	 49.5176282912551 	 400 	 56.0013360223797 	 400 	 47.2681141435914 	 400 	 62.4176113041318 	 400 	 64.8066540788381 	 400 	 57.9367810211196 	 400 	 60.1250799625346 	 400 	 61.8258521455115 	 400 	 50.5037192886294 	 400 	 49.6434884105469 	 400 	 61.1221720048807 	 400 	 45.932138483132 	 400 	 60.6094728354967 	 400 	 55.4595314877464 	 400 	 47.2341832573151 	 400 	 61.9932476111725 	 400 	 59.6803775806523 	 400 	 56.2218338530174 	 400 	 65.1571951926934 	 400 	 54.4746583847214 	 400 	 62.5979622355371 	 400 	 53.5797746309657 	 400 	 61.3075063585494 	 400 	 53.1191952417294 	 400 	 57.7092531092762 	 400 	 61.5532837260975 	 400 	 56.6017315731321 	 400 	 61.0366431308865 	 400 	 52.4770315823325 	 400 	 57.5746150460638 	 400 	 58.0132616666109 	 400 	 68.8012109836842 	 400 	 52.4434730680633 	 400 	 54.4801917058175 	 400 	 50.4045812391198 	 400 	 59.757840278307 	 400 	 44.8529948185448 	 400 	 49.231667151245 	 400 	 54.8849534586202 
 403.5 	 54.5338610757039 	 407 	 49.0480044870204 	 401.076923076923 	 54.804455712515 	 407 	 46.4673890767042 	 400.861538461538 	 62.2779254402746 	 401.076923076923 	 64.1171857861131 	 401.75 	 57.2108928171107 	 400.530177514793 	 61.2187097361734 	 400.615384615385 	 61.2443935655611 	 403.5 	 51.6656350094612 	 403.5 	 48.2806380101395 	 401.435897435897 	 59.9983047501794 	 401.435897435897 	 45.0796495445287 	 401.75 	 60.9931932650729 	 402.153846153846 	 54.966821837426 	 407 	 47.7092666994311 	 403.5 	 61.7091078750013 	 401.435897435897 	 59.7140387836867 	 401.076923076923 	 57.240845843447 	 402.153846153846 	 64.3385867949417 	 401.4 	 55.5731024846872 	 401.4 	 62.6299774038151 	 402.333333333333 	 52.9508171712134 	 402.153846153846 	 63.6399220327862 	 401.435897435897 	 51.8117482871996 	 407 	 57.3927982560289 	 403.5 	 63.1626598035877 	 403.5 	 57.7261345723665 	 401.435897435897 	 60.6725375005933 	 402.333333333333 	 50.7595041165543 	 401.435897435897 	 57.079662176431 	 401.076923076923 	 57.2240606753304 	 400.815657715066 	 70.1703619859388 	 403.5 	 51.4242841574273 	 403.5 	 56.6412533275043 	 407 	 50.8388395276586 	 401.076923076923 	 59.1845377480537 	 403.5 	 46.2137782672961 	 403.5 	 48.1845344747865 	 402.153846153846 	 54.2624989130794 
 407 	 54.563116071833 	 410.5 	 49.209553715838 	 401.75 	 54.1221388271047 	 410.5 	 46.3660900445036 	 401.4 	 62.0544701954612 	 401.75 	 63.6546229277787 	 403.5 	 55.8517717716506 	 400.861538461538 	 61.8826278560223 	 401 	 60.8145006911372 	 407 	 52.2126904859087 	 407 	 47.5936453574928 	 402.333333333333 	 59.3444533402763 	 402.333333333333 	 44.6100197732932 	 403.5 	 61.2678604539108 	 403.5 	 54.4977338635317 	 408.75 	 48.3350260686212 	 407 	 60.2181660934762 	 402.333333333333 	 59.4949856395656 	 401.75 	 57.9245240096736 	 403.5 	 64.0482127922785 	 402.8 	 56.0956393336456 	 402.8 	 61.7868213166318 	 404.666666666667 	 51.8701083123891 	 403.5 	 64.328398150016 	 402.333333333333 	 51.1321316015507 	 408.4 	 55.907630213131 	 407 	 63.3033613036304 	 407 	 58.3493944763032 	 402.333333333333 	 60.3909284539911 	 404.666666666667 	 49.7795408219646 	 402.333333333333 	 56.7602786874265 	 401.75 	 56.6816119163995 	 401.325443786982 	 70.9675649411825 	 407 	 50.7212232061957 	 407 	 56.2568708317656 	 409.333333333333 	 51.3912928174203 	 401.75 	 58.7802640996021 	 407 	 46.589922252553 	 407 	 47.3940126684182 	 403.5 	 53.9552048168123 
 408.435897435897 	 54.0740404154458 	 412.653846153846 	 49.8292220876645 	 402.412721893491 	 53.4935955998508 	 414 	 47.5065518441223 	 402.261538461538 	 61.4996282048166 	 402.826923076923 	 62.8666814354217 	 405.25 	 54.0704575918581 	 401.192899408284 	 62.5253786938253 	 401.615384615385 	 60.0334293438373 	 410.5 	 53.0272355255175 	 409.333333333333 	 47.7710622016938 	 403.216962524655 	 58.7506719707888 	 403.769230769231 	 43.9426020471973 	 405.25 	 61.2122182343706 	 405.653846153846 	 53.6946596544432 	 409.826923076923 	 48.89091423752 	 410.5 	 58.7287320836887 	 403.769230769231 	 58.7368403864539 	 402.412721893491 	 58.6030376858665 	 405.653846153846 	 63.4887433379582 	 404.2 	 56.0336653758538 	 403.330177514793 	 61.2678542771588 	 407 	 50.6719543299387 	 405.653846153846 	 63.788001186996 	 403.769230769231 	 50.2828340067485 	 409.8 	 54.3126776341537 	 408.75 	 62.5403852346988 	 410.5 	 57.6188832201532 	 403.769230769231 	 59.8233068623912 	 407 	 49.7052357263896 	 403.769230769231 	 56.2054279467815 	 402.412721893491 	 56.1183772081929 	 401.835229858898 	 71.691611179013 	 410.5 	 50.8623820820962 	 408.435897435897 	 55.597268862363 	 410.769230769231 	 51.9614441651938 	 402.826923076923 	 58.0649460707464 	 410.5 	 47.0268475114945 	 410.5 	 47.5637683271867 	 405.653846153846 	 53.3674305461147 
 409.333333333333 	 53.6835198564334 	 414 	 50.4983222251121 	 402.826923076923 	 53.1211883568483 	 416.333333333333 	 48.9348453727415 	 402.8 	 61.0447259322919 	 403.5 	 62.3509666024601 	 407 	 52.1501208459429 	 401.4 	 62.9141195335889 	 402 	 59.4948602778793 	 411.825443786982 	 53.5663118499832 	 410.769230769231 	 48.2277989064135 	 403.769230769231 	 58.4106629311496 	 404.666666666667 	 43.5793138762871 	 407 	 60.7562475224574 	 407 	 53.2710362560744 	 410.5 	 49.3072513721927 	 414 	 57.7323914412942 	 404.666666666667 	 58.0294615790527 	 402.826923076923 	 59.0191023065573 	 407 	 62.9289787808228 	 405.6 	 55.4785028425048 	 403.661538461538 	 60.8965797316569 	 410.5 	 49.4673596472593 	 406.48224852071 	 63.0659104223326 	 404.666666666667 	 49.9137475826805 	 411.2 	 52.7545371714146 	 409.826923076923 	 61.8687763392575 	 412.653846153846 	 56.8442518184777 	 404.666666666667 	 59.3985470144095 	 408.75 	 50.3106957901158 	 404.666666666667 	 55.8325979870981 	 402.826923076923 	 55.7554422799594 	 402.153846153846 	 72.0968763280127 	 412.653846153846 	 51.6094049818087 	 409.333333333333 	 55.1315790597807 	 411.666666666667 	 52.4016806046498 	 403.5 	 57.583255907012 	 412.653846153846 	 47.7499874151093 	 412.653846153846 	 48.3923429311036 	 407 	 52.9019678870616 
 410.769230769231 	 53.0081390507655 	 414.861538461538 	 51.0482935993282 	 403.5 	 52.5484120046836 	 418.666666666667 	 50.5813761206764 	 403.661538461538 	 60.1772919771995 	 404.576923076923 	 61.5080778671179 	 408.75 	 50.344976326385 	 401.726263086026 	 63.5029044479195 	 402.378698224852 	 58.9329331668583 	 412.653846153846 	 53.9761695031631 	 411.666666666667 	 48.6630111532138 	 404.666666666667 	 57.9192059706458 	 406.102564102564 	 43.1009230702805 	 408.435897435897 	 60.1306882897233 	 409.650887573965 	 52.8318204760211 	 411.576923076923 	 50.0806700893534 	 416.333333333333 	 57.064619575693 	 405.550295857988 	 57.190300538285 	 403.5 	 59.6653166575759 	 408.076923076923 	 62.3371869773837 	 406.461538461538 	 54.9576820278727 	 404.2 	 60.2267776738101 	 414 	 49.5113220576736 	 407 	 62.4948652037599 	 406.102564102564 	 49.6070992214574 	 412.6 	 51.3304552213149 	 410.5 	 61.3994507789836 	 414 	 56.3951086647009 	 406.102564102564 	 58.6410608850733 	 410.5 	 51.4816614043081 	 406.102564102564 	 55.2202366300099 	 403.5 	 55.1547719333847 	 402.663632225762 	 72.6544858056915 	 414 	 52.3428509212958 	 410.769230769231 	 54.390046527024 	 413.102564102564 	 53.2087820300724 	 404.576923076923 	 56.7799202932245 	 414 	 48.4260643173314 	 414 	 49.1979222919748 	 409.153846153846 	 52.0664730154715 
 411.666666666667 	 52.5971471081254 	 415.4 	 51.4396827410806 	 404.576923076923 	 51.7153998531543 	 421 	 51.7253455433014 	 404.2 	 59.5671267057109 	 405.25 	 60.9824938406591 	 410.5 	 48.824300218391 	 401.930177514793 	 63.8544798466814 	 402.615384615385 	 58.5681182399388 	 414 	 54.7483026787567 	 412.550295857988 	 49.2068235305766 	 406.102564102564 	 57.3188302290691 	 407 	 42.881579650344 	 409.333333333333 	 59.6638085119359 	 411.307692307692 	 52.8657684293597 	 412.25 	 50.6263865104401 	 418.666666666667 	 56.0265861960409 	 406.102564102564 	 56.6104094114141 	 404.162721893491 	 60.2467801968135 	 408.75 	 61.9074199407343 	 407 	 54.5851231328376 	 404.730177514793 	 59.500146321957 	 417.5 	 50.5081673000551 	 407.615384615385 	 61.7168022799552 	 407 	 49.6069340617515 	 414 	 50.0896349688094 	 411.576923076923 	 60.6077540053143 	 416.153846153846 	 55.8728192795014 	 407 	 58.1489460911731 	 412.25 	 53.1482244645739 	 407 	 54.8515455490694 	 404.162721893491 	 54.5591640596901 	 402.98224852071 	 72.9388017411586 	 415.076923076923 	 53.055309553991 	 411.666666666667 	 53.965753205165 	 414 	 53.7503767557371 	 405.25 	 56.2716917912645 	 415.076923076923 	 49.0822058172739 	 415.076923076923 	 49.9790868305836 	 410.5 	 51.5679836421434 
 413.102564102564 	 52.0229199127826 	 416.261538461538 	 52.1384622825196 	 405.25 	 51.2487228335119 	 424.5 	 51.7642901056428 	 404.730177514793 	 58.9296366962989 	 406.326923076923 	 60.1695438318997 	 412.25 	 47.6652220259866 	 402.261538461538 	 64.3956783435919 	 403 	 57.9567955038875 	 414.883629191321 	 55.3101197093906 	 413.102564102564 	 49.6041634707337 	 407 	 57.0781170379148 	 408.325443786982 	 42.6979472388126 	 410.769230769231 	 58.8642393499328 	 414 	 53.3051142982716 	 412.912721893491 	 51.2047639690739 	 421 	 54.2877891801076 	 406.65483234714 	 55.9994210340522 	 404.576923076923 	 60.5741835660917 	 409.826923076923 	 61.1440467996619 	 408.076923076923 	 53.775826706239 	 405.061538461538 	 59.0187056290884 	 421 	 51.1926785352855 	 408 	 61.1851923960593 	 408.75 	 50.0615520879983 	 416.333333333333 	 48.4414222607721 	 412.25 	 60.106627371481 	 417.5 	 55.6951986393929 	 408.325443786982 	 57.449208404082 	 414 	 55.1490396253084 	 408.75 	 54.2399324196294 	 404.576923076923 	 54.1894084377149 	 403.5 	 73.2830069294494 	 415.75 	 53.5445687487203 	 413.102564102564 	 53.394814452457 	 415.325443786982 	 54.5453800300711 	 406.326923076923 	 55.4782769513375 	 415.75 	 49.5364082243892 	 415.75 	 50.5162459714524 	 412.653846153846 	 50.9757684231014 
 414 	 51.7414549907174 	 416.8 	 52.6172491061138 	 406.326923076923 	 50.5966204938992 	 428 	 50.1210506655965 	 405.061538461538 	 58.5175542349121 	 407 	 59.6923077871098 	 414 	 46.8674161411543 	 402.8 	 65.1859405197672 	 403.378698224852 	 57.3370661619364 	 415.435897435897 	 55.6749324047769 	 414 	 50.3403400506582 	 408.325443786982 	 56.9303335603462 	 409.153846153846 	 42.6830507909153 	 411.666666666667 	 58.3665209100059 	 418.307692307692 	 53.9389193335449 	 413.326923076923 	 51.5840232207466 	 422.4 	 52.9295176798387 	 407 	 55.6060859049506 	 405.25 	 61.0353091743313 	 410.5 	 60.6343019980573 	 408.75 	 53.2519285839161 	 405.6 	 58.2029825572972 	 424.5 	 50.4498258100692 	 408.378698224852 	 60.6343094533229 	 409.826923076923 	 50.6521828303448 	 418.666666666667 	 47.2026947160657 	 413.326923076923 	 59.325344805388 	 419.653846153846 	 55.603853608949 	 409.153846153846 	 57.0545121543313 	 415.75 	 57.2093152019501 	 410.5 	 53.8729977591355 	 405.25 	 53.5996085335197 	 404.315657715066 	 73.4998822383917 	 416.826923076923 	 54.3717627741645 	 414 	 53.1170603268667 	 416.153846153846 	 55.0051208898011 	 407 	 55.0100020604102 	 416.826923076923 	 50.3164738852977 	 416.412721893491 	 51.0718620305449 	 414 	 50.8064399461524 
 415.631315430132 	 51.4170822289231 	 417.661538461538 	 53.4418153877958 	 407 	 50.2538459140057 	 429.75 	 48.8621355314671 	 405.6 	 57.8338540896738 	 408.325443786982 	 58.8551084028986 	 417.5 	 46.0884904420917 	 403.330177514793 	 65.8427024416774 	 403.615384615385 	 56.9430038680636 	 416.333333333333 	 56.2755280512726 	 414.861538461538 	 51.1446016273926 	 409.153846153846 	 56.9669794525199 	 410.5 	 42.8494135287385 	 413.102564102564 	 57.6256348009389 	 421 	 53.3296635449225 	 414 	 52.2235388161221 	 423.8 	 51.4553035196513 	 407.530177514793 	 54.9909879006821 	 406.326923076923 	 61.5650134240478 	 411.576923076923 	 59.797894629817 	 409.826923076923 	 52.4274926570824 	 406.130177514793 	 57.3721061052987 	 428 	 48.8155635285713 	 408.615384615385 	 60.2785789969772 	 410.5 	 51.1428606746544 	 421 	 46.0166011059796 	 414 	 58.8627768868838 	 421 	 55.4166308406064 	 410.5 	 56.5250353031993 	 417.5 	 58.947868851347 	 412.25 	 53.8413254171286 	 405.912721893491 	 53.0411114231733 	 404.825443786982 	 73.4200087722192 	 417.5 	 54.8994415344615 	 415.325443786982 	 52.8188184510137 	 417.5 	 55.6227361627076 	 408.325443786982 	 54.1884049047511 	 417.5 	 50.8258569174696 	 416.826923076923 	 51.4282173570558 	 416.153846153846 	 50.9268281795244 
