Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 408.6	 55.1846867658602	 44.8084401134716	 .348640174629767
 408.8	 55.7882627239978	 44.2049567659166	 .354529029850259
 409	 56.391796049294	 43.6015160434925	 .360498409862689
 409.2	 56.9932664197836	 43.0001379583226	 .366530151061295
 409.4	 57.5908344520951	 42.4026616116933	 .372606881921607
 409.6	 58.1828372734706	 41.8107496213543	 .378712045951159
 409.8	 58.7677823673455	 41.2258942749945	 .384829914834857
 410	 59.344340071621	 40.6494250308177	 .390945592940986
 410.2	 59.9113350726529	 40.0825170222489	 .397045014322678
 410.4	 60.4677371990618	 39.5262002627119	 .403114933298143
 410.6	 61.0126517797562	 38.9813692861255	 .409142909626713
 410.8	 61.5453097915678	 38.448792997758	 .415117289221228
 411	 62.0650579848053	 37.9291245471581	 .421027181255189
 411.2	 62.5713491406033	 37.4229110693114	 .426862432438237
 411.4	 63.0637325826931	 36.9306031714133	 .432613599148988
 411.6	 63.5418450383873	 36.4525640704835	 .43827191803195
 411.8	 64.0054019192273	 35.9890783113808	 .443829275586794
 412	 64.4541890708104	 35.5403600157098	 .449278177204767
 412.2	 64.8880550236008	 35.1065606298216	 .454611716038943
 412.4	 65.3069037618273	 34.6877761548072	 .459823542033242
 412.6	 65.7106880155396	 34.2840538534118	 .464907831379071
 412.8	 66.0994030713031	 33.8953984383912	 .469859256618747
 413	 66.4730810894958	 33.5217777543431	 .474672957570743
 413.2	 66.8317859104758	 33.1631279707422	 .479344513213279
 413.4	 67.1756083277343	 32.8193583080636	 .483869914629406
 413.6	 67.5046618032691	 32.4903553217512	 .488245539088012
 413.8	 67.8190785986086	 32.1759867706004	 .492468125310749
 414	 68.1190062939642	 31.8761050970724	 .496534749954348
 414.2	 68.4046046677254	 31.5905505473198	 .50044280532057
 414.4	 68.6760429087991	 31.3191539584206	 .504189978292005
 414.6	 68.9334971349715	 31.0617392396348	 .507774230480327
 414.8	 69.1771481914843	 30.8181255734916	 .511193779564553
 415	 69.4071797052186	 30.5881293613059	 .51444708178955
 415.2	 69.6237763712543	 30.3715659363576	 .517532815589583
 415.4	 69.8271224500156	 30.1682510665145	 .520449866297606
 415.6	 70.017400454715	 29.9780022665876	 .523197311898188
 415.8	 70.1947900103042	 29.8006399392053	 .52577440978007
 416	 70.3594668666242	 29.6359883615114	 .528180584443426
 416.2	 70.5116020498849	 29.4838765335562	 .530415416116559
 416.4	 70.6513611379864	 29.3441389028637	 .53247863023702
 416.6	 70.7789036465145	 29.216615978342	 .534370087752899
 416.8	 70.8943825134803	 29.1011548454646	 .536089776201
 417	 70.9979436720488	 28.9976095934765	 .537637801520038
 417.2	 71.0897257015848	 28.9058416642952	 .539014380558462
 417.4	 71.1698595483595	 28.8257201317607	 .54021983423818
 417.6	 71.2384683082018	 28.7571219189506	 .54125458133729
 417.8	 71.2956670642391	 28.6999319604161	 .54211913285663
 418	 71.3415627736713	 28.6540433153885	 .542814086936945
 418.2	 71.3762541982576	 28.6193572372835	 .543340124295168
 418.4	 71.39983187386	 28.5957832041521	 .543698004150238
 418.6	 71.4123781150117	 28.5832389141137	 .543888560610585
 418.8	 71.4139670510343	 28.5816502492435	 .543912699497128
 419	 71.4046646907525	 28.5909512108687	 .543771395577324
 419.2	 71.3845290133206	 28.6110838287554	 .543465690187318
 419.4	 71.3536100831131	 28.6419980462358	 .542996689220761
 419.6	 71.3119501870273	 28.6836515829268	 .542365561464257
 419.8	 71.2595839929116	 28.7360097763259	 .541573537260713
 420	 71.2018992456892	 28.7936857075421	 .540702740123787
 420.2	 71.1449517662435	 28.850632508142	 .539844661129232
 420.4	 71.0794606948605	 28.9161216272132	 .538859957188437
 420.6	 71.0054362323514	 28.9901428726501	 .53774964429831
 420.8	 70.9228841774812	 29.0726904537122	 .536514775758508
 421	 70.8318060796355	 29.1637628283855	 .535156442282197
 421.2	 70.7321994013153	 29.2633625409192	 .53367577222771
 421.4	 70.6240576907588	 29.3714960492352	 .532073931945698
 421.6	 70.5073707650759	 29.488173541827	 .530352126236638
 421.8	 70.3821249043509	 29.6134087436909	 .528511598913674
 422	 70.2483030572399	 29.7472187107654	 .526553633465957
 422.2	 70.1058850586528	 29.8896236122857	 .524479553817747
 422.4	 69.9548478601703	 30.0406465004065	 .522290725178594
 422.6	 69.7951657738973	 30.200313066388	 .519988554979934
 422.8	 69.6268107305092	 30.3686513825925	 .517574493893488
 423	 69.4497525522857	 30.545691629495	 .515050036926713
 423.2	 69.2639592419674	 30.7314658068717	 .512416724590553
 423.4	 69.0693972883033	 30.9260074283009	 .509676144134551
 423.6	 68.8660319891808	 31.1293511980827	 .506829930844272
 423.8	 68.6538277932491	 31.3415326696689	 .503879769395695
 424	 68.4327486609534	 31.5625878846814	 .500827395261096
 424.2	 68.2027584459062	 31.7925529915997	 .497674596160543
 424.4	 67.9638212975013	 32.0314638432051	 .494423213552868
 424.6	 67.7159020856666	 32.2793555718904	 .49107514415956
 424.8	 67.4589668486139	 32.5362621419747	 .487632341514631
 425	 67.1929832643992	 32.8022158782102	 .484096817533014
 425.2	 66.9179211470492	 33.0772469697262	 .480470644089601
 425.4	 66.6337529679297	 33.3613829487335	 .4767559546004
 425.6	 66.3404544029415	 33.6546481434048	 .472954945596807
 425.8	 66.0380049060131	 33.9570631044602	 .469069878283278
 426	 65.7263883092269	 34.2686440051229	 .465103080068054
 426.2	 65.405593449761	 34.5894020142627	 .461056946055915
 426.4	 65.0756148236443	 34.9193426427271	 .456933940491192
 426.6	 64.7364532661216	 35.2584650630675	 .452736598138506
 426.8	 64.3881166581884	 35.6067614030964	 .448467525587932
 427	 64.0306206585965	 35.9642160139773	 .44412940247051
 427.2	 63.6639894603382	 36.3308047138382	 .439724982569188
 427.4	 63.2882565702995	 36.706494008218	 .435257094809518
 427.6	 62.9034656104107	 37.0912402890166	 .430728644113563
 427.8	 62.5096711382507	 37.4849890139944	 .426142612099776
 428	 62.1069394846315	 37.8876738692912	 .421502057610782
 428.2	 61.6953496052505	 38.2992159178776	 .416810117050301
 428.4	 61.2749939430187	 38.7195227373327	 .412070004509828
 428.6	 60.8459792971605	 39.1484875508471	 .407285011665024
 428.8	 60.4084276946604	 39.58598835588	 .402458507421343
 429	 59.9624772590627	 40.0318870554595	 .39759393728793
 429.2	 59.5082830710746	 40.4860285976794	 .392694822458655
 429.4	 59.0460180148226	 40.9482401295365	 .387764758578898
 429.6	 58.5758736030316	 41.4183301718434	 .382807414176813
 429.8	 58.098060773802	 41.8960878225354	 .377826528737979
 430	 57.612810651078	 42.3812819962821	 .372825910402708
 430.2	 57.1203752603477	 42.8736607088582	 .367809433266077
 430.4	 56.6210281905782	 43.3729504152716	 .362781034261444
 430.6	 56.1150651929121	 43.8788554111198	 .357744709609587
 430.8	 55.6028047062158	 44.3910573070828	 .352704510816867
 431	 55.0845882992204	 44.909214586812	 .347664540207744
 431.2	 54.5607810187217	 45.4329622587462	 .342628945978981
 431.4	 54.0317716331357	 45.9619116125566	 .337601916765301
 431.6	 53.497972760659	 46.4956500909708	 .332587675709076
 431.8	 52.9598208713653	 47.0337412876437	 .327590474029719
 432	 52.4177761527983	 47.575725081513	 .322614584091906
 432.2	 51.8723222290229	 48.1211179176762	 .317664291975616
 432.4	 51.323965723665	 48.6694132442596	 .312743889555062
 432.6	 50.7732356582308	 49.2200821139846	 .307857666098055
 432.8	 50.2206826779592	 49.7725739581794	 .303009899402072
 433	 49.6668780986109	 50.3263175398316	 .298204846488222
 433.2	 49.1124127689751	 50.880722090898	 .293446733879549
 433.4	 48.5578957454311	 51.4351786375389	 .288739747495309
 433.6	 48.003952776671	 51.9890615151648	 .284088022198349
 433.8	 47.451224598637	 52.5417300732491	 .279495631038053
 434	 46.9003650418389	 53.0925305677353	 .274966574236696
 434.2	 46.352038955483	 53.6407982366128	 .270504767972252
 434.4	 45.8069199552165	 54.1858595518577	 .26611403301566
 434.6	 45.265688003755	 54.7270346384711	 .261798083285209
 434.8	 44.7290268361687	 55.2636398488426	 .257560514384964
 435	 44.1976212441076	 55.7949904781601	 .253404792197851
 435.2	 43.6721542357196	 56.3204036041151	 .249334241607208
 435.4	 43.1533040903774	 56.8392010317902	 .245352035423025
 435.6	 42.6417413295648	 57.3507123223808	 .24146118359082
 435.8	 42.1381256309602	 57.8542778787167	 .237664522789465
 436	 41.6431603634703	 58.3491782009427	 .233965256247731
 436.2	 41.1574132267408	 58.8348616032614	 .230365263796225
 436.4	 40.6814923129921	 59.3107200732691	 .226866803298498
 436.6	 40.2159824375773	 59.7761688723724	 .223471922868262
 436.8	 39.7614421510688	 60.2306495233085	 .220182453401431
 437	 39.3184008567489	 60.673632692277	 .217000001908101
 437.2	 38.8865340701885	 61.1054428210865	 .213920104292857
 437.4	 38.4656970722088	 61.5262246098964	 .210939733398787
 437.6	 38.0578960351274	 61.9339721497418	 .208071065519354
 437.8	 37.6635260032599	 62.3282904481449	 .205314784853857
 438	 37.282940001755	 62.7088265262769	 .20267132612516
 438.2	 36.9164472709755	 63.0752711843465	 .20014087361083
 438.4	 36.5643117787398	 63.4273604891618	 .197723361262849
 438.6	 36.2267510241057	 63.7648769701911	 .195418473916797
 438.8	 35.9039351428084	 64.0876505140065	 .19322564958157
 439	 35.5959863207584	 64.3955589507097	 .191144082790909
 439.2	 35.3029785182167	 64.6885283297206	 .189172728988615
 439.4	 35.0249375034902	 64.9665328860864	 .187310309910316
 439.6	 34.7618411912856	 65.2295947021726	 .185555319916219
 439.8	 34.5136202773074	 65.4777830731479	 .183906033221574
 440	 34.28015915734	 65.7112135880235	 .182360511964637
 440.2	 34.0612971159831	 65.9300469410735	 .180916615045893
 440.4	 33.8568297674537	 66.1344874912223	 .179572007667199
 440.6	 33.6665107284799	 66.3247815893707	 .17832417149546
 440.8	 33.4900535013051	 66.5012156956385	 .17717041537236
 441	 33.327133543241	 66.6641143100842	 .176107886489671
 441.2	 33.1773904980343	 66.8138377416304	 .175133581948668
 441.4	 33.0404305635766	 66.9507797406655	 .174244360622153
 441.6	 32.9158289701511	 67.0753650211221	 .17343695523854
 441.8	 32.803132543481	 67.1880466977652	 .172707984609224
 442	 32.7018623272754	 67.2893036639909	 .172053965923125
 442.2	 32.611516240749	 67.3796379346552	 .171471327035573
 442.4	 32.5315717476602	 67.4595719773864	 .170956418682675
 442.6	 32.4614885147568	 67.5296460544891	 .170505526556807
 442.8	 32.4007110390684	 67.5904155959958	 .170114883183778
 443	 32.3486712252186	 67.6424486226936	 .169780679547446
