Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)
 481.666666666667 	 41.2331476956112 	 460.8125 	 7.58952823021647 	 478.75 	 44.442384249678 	 485.75 	 43.0118887112715 	 472.8 	 31.3764438259278 	 479.333333333333 	 41.9702735265826 	 477 	 50.1668947957854 	 486.625 	 42.9129683872789 	 482.25 	 39.694261529509 	 484 	 43.5913149970736 	 485.166666666667 	 53.7705843866774 	 474.2 	 29.3588402222576 	 475.833333333333 	 42.6723250454571 	 473.5 	 34.859862066001 	 475 	 42.2003175049487 	 472 	 35.425369240599 	 495.375 	 39.7449552555093 	 476.222222222222 	 29.9246018293587 	 475.444444444444 	 35.6695843557283 	 491 	 42.0774951720764 	 476 	 44.3759730728488 	 465.916666666667 	 15.5722124403262 	 482.6 	 40.6078319637073 	 478.75 	 49.4416818884782 	 471 	 35.5374187366113 	 493.333333333333 	 35.6210023749191 	 491 	 38.2333053966786 	 484.875 	 44.1270364936747 	 475.833333333333 	 42.5517276020022 	 481.666666666667 	 47.9137911856586 	 473.111111111111 	 37.8979877802807 	 489.25 	 39.9552031542403 	 491 	 47.5593068120593 	 470 	 35.8393967104699 	 485.75 	 47.436312987571 	 480.5 	 39.5090908935332 	 477 	 43.7697737015005 	 494 	 38.1655434774342 	 470.777777777778 	 31.2947267592206 	 478 	 42.7378370409101 
 484 	 39.0271165550288 	 461.25 	 7.76666924272479 	 480.5 	 43.5630638120178 	 487.5 	 41.923524617882 	 473.5 	 33.038377413841 	 480.5 	 42.6482198349599 	 479.333333333333 	 52.4417561866481 	 487.5 	 42.8387544368776 	 483.125 	 39.5981948371603 	 485.75 	 43.781755868582 	 486.333333333333 	 53.3652024462772 	 474.9 	 30.9634811911961 	 476.416666666667 	 43.1263296121568 	 474.375 	 36.5649630162789 	 476 	 43.2563908169035 	 473 	 37.082945924217 	 496.25 	 38.0447349381818 	 477 	 31.6817402692012 	 476.222222222222 	 36.9062864313214 	 491.875 	 40.8650451582961 	 477 	 45.2451760332689 	 466.5 	 16.3847812527481 	 483.3 	 41.032489821304 	 479.625 	 49.462600697983 	 472 	 37.4949326482385 	 494.111111111111 	 34.0303706667024 	 492 	 37.001934124584 	 485.75 	 42.8751389986809 	 477 	 43.4449602476268 	 482.833333333333 	 48.1423675126557 	 473.888888888889 	 39.6022856736661 	 491 	 37.9826728743792 	 491.875 	 46.5017300580169 	 471 	 37.9691666788047 	 487.5 	 46.2068874732436 	 482.25 	 40.7277728930752 	 478.75 	 44.34507418505 	 495 	 36.540026792657 	 471.555555555556 	 33.2228999734023 	 479 	 43.2499660226812 
 484.875 	 37.9063387759146 	 462.125 	 8.53129943156979 	 482.25 	 42.0649147610387 	 489.25 	 40.2220973139461 	 474.2 	 34.6209929891555 	 481.666666666667 	 43.0487400582888 	 480.5 	 53.1908709932898 	 489.25 	 42.2418365073565 	 484 	 39.3459665941444 	 486.625 	 43.6505034002415 	 487.5 	 52.7134203032712 	 475.6 	 32.5053948154141 	 477 	 43.5072850375009 	 475.25 	 38.1351878690391 	 477 	 44.1100085897796 	 474 	 38.5561053484587 	 497.125 	 36.2275931128577 	 478 	 33.85250438345 	 477 	 38.0143720260891 	 492.75 	 39.5314774126112 	 478 	 45.9099144333106 	 467.666666666667 	 18.4389989395408 	 484 	 41.3564741484502 	 480.5 	 49.3319920358185 	 473 	 39.260357988508 	 494.888888888889 	 32.3679999469817 	 493 	 35.6092747200664 	 486.625 	 41.4575523755386 	 478 	 43.9898011066655 	 484 	 48.1089370477824 	 474.666666666667 	 41.1779342804361 	 491.875 	 36.8077950405497 	 492.75 	 45.3130051986385 	 472 	 39.9178539493522 	 489.25 	 44.3940866756996 	 483.125 	 41.1032947622763 	 479.625 	 44.4008889910042 	 496 	 34.7598979478004 	 472.333333333333 	 35.0457440761361 	 480 	 43.5610305470924 
 485.75 	 36.6273197232907 	 463 	 9.79560377147737 	 484 	 39.9502227266256 	 491 	 38.1506096969729 	 474.9 	 36.1153946876082 	 482.833333333333 	 43.1725809020526 	 481.666666666667 	 53.6890246065467 	 491 	 41.1865194135396 	 485.4 	 38.6185621209275 	 487.5 	 43.3687231914669 	 488.666666666667 	 51.8103743830299 	 476.3 	 33.9721167711872 	 478.75 	 44.2153894448998 	 476.125 	 39.5588078414755 	 478 	 44.7621138799366 	 475 	 39.8360451924552 	 498 	 34.3015854850958 	 479 	 35.8884768465793 	 479.333333333333 	 40.559406015244 	 493.625 	 38.0804571591537 	 479 	 46.3710619613617 	 468.833333333333 	 20.9174698753238 	 485.75 	 41.7305186681455 	 482.25 	 48.6166135115694 	 474 	 40.8195887080565 	 495.666666666667 	 30.6449196813256 	 494 	 34.0607596616029 	 487.5 	 39.874051176496 	 479 	 44.3327559609991 	 485.75 	 47.5666487838348 	 475.444444444444 	 42.6210063033494 	 492.75 	 35.5091406264642 	 493.625 	 43.9921120067688 	 473 	 41.6684059902772 	 491 	 42.2303928904688 	 484 	 41.3221215120303 	 480.5 	 44.3024604375215 	 497 	 32.8338734376733 	 473.111111111111 	 36.7500111842089 	 481 	 43.6705334825829 
 486.625 	 35.1931680494979 	 463.636363636364 	 10.9875633475266 	 484.875 	 38.6650374529664 	 491.875 	 36.9311837688207 	 475.6 	 37.5150246802833 	 484 	 43.0202912576419 	 482.833333333333 	 53.9408948610942 	 492.166666666667 	 40.2044360671834 	 486.8 	 37.4948152222802 	 489.25 	 42.3595934196456 	 491 	 49.4597584480828 	 477 	 35.3539865409528 	 479.625 	 44.3270018074857 	 477 	 40.8282984386202 	 479 	 45.2142483636816 	 476 	 40.9176242849345 	 498.7 	 32.689882589998 	 480 	 37.7618256239417 	 480.5 	 41.3960393223413 	 494.5 	 36.5174667500548 	 480 	 46.6297614450527 	 470 	 23.6453361571049 	 486.625 	 41.6866708480042 	 484 	 47.2917356128853 	 475 	 42.1649572283697 	 496.444444444444 	 28.8747862232065 	 495 	 32.3645182019654 	 488.375 	 38.1261494587815 	 480 	 44.4753832163025 	 487.5 	 46.4272348513023 	 476.222222222222 	 43.9297327530807 	 493.625 	 34.0911440991789 	 494.5 	 42.538861243104 	 474 	 43.2111037062558 	 491.875 	 40.964635402993 	 485.166666666667 	 41.3696064635997 	 482.25 	 43.6422685394511 	 498 	 30.77474202957 	 473.888888888889 	 38.3265938394858 	 482 	 43.5778230250928 
 487.5 	 33.609079350018 	 464.272727272727 	 12.37270548739 	 485.75 	 37.2322056066715 	 492.75 	 35.5924654095497 	 476.3 	 38.8152771187488 	 485.4 	 42.4730869418692 	 484 	 53.9495441045516 	 493.333333333333 	 38.999843299781 	 488.2 	 35.9797675382049 	 491 	 40.9388200720702 	 491.875 	 48.368133890578 	 478.166666666667 	 37.4497454420081 	 480.5 	 44.2782323077245 	 479.333333333333 	 43.4338873711894 	 480 	 45.4680741943315 	 477 	 41.7982260543205 	 499.4 	 31.0232309638171 	 481 	 39.4537257053671 	 481.666666666667 	 41.9465324557347 	 495.375 	 34.850261528735 	 481 	 46.6870086807612 	 470.777777777778 	 25.5240693076429 	 487.5 	 41.4907278164587 	 485 	 46.2577423895537 	 476 	 43.2932525096753 	 497.222222222222 	 27.0741203930388 	 496 	 30.5321526336876 	 489.25 	 36.2289786418776 	 481 	 44.4187864461123 	 489.25 	 44.6846908919225 	 477 	 45.1039387025198 	 494.5 	 32.5601425878386 	 495.375 	 40.9542706894514 	 475 	 44.5414820869223 	 492.75 	 39.5767287211091 	 486.333333333333 	 41.1373129891893 	 484 	 42.3610592890103 	 498.7 	 29.2634427961266 	 474.666666666667 	 39.769702525092 	 483 	 43.2819250399021 
 488.375 	 31.8830169008982 	 464.909090909091 	 13.9168050461095 	 486.625 	 35.6573457605959 	 493.625 	 34.1397363188123 	 477 	 40.0131374896734 	 486.8 	 41.5275467706693 	 485.75 	 53.5086117477441 	 494.5 	 37.5749534995448 	 489.6 	 34.1352367712798 	 492 	 39.9082798508172 	 492.75 	 47.1481143992941 	 479.333333333333 	 39.2684891203005 	 482.25 	 43.701670810525 	 480.5 	 44.3079538628274 	 481 	 45.5250572763031 	 478 	 42.4768406801854 	 500.1 	 29.3109570825482 	 482 	 40.9523642715877 	 482.833333333333 	 42.2147343051266 	 496.25 	 33.0893587919157 	 482 	 46.5433978633805 	 471.555555555556 	 27.4038220219177 	 489.25 	 40.6522029655941 	 486 	 45.0202685963007 	 477 	 44.2041399160357 	 498 	 25.2624654474075 	 497 	 28.5795777714445 	 490.125 	 34.3466203758281 	 482 	 44.1635295366632 	 491 	 42.5644623892317 	 478.75 	 47.2601382895487 	 495.375 	 30.9248337728239 	 496.25 	 39.2410136864295 	 476 	 45.6586151757316 	 493.625 	 38.0698441581022 	 488.666666666667 	 39.8302962383969 	 485 	 41.3482566403708 	 499.4 	 27.7032855031571 	 475.444444444444 	 41.0761245146058 	 484 	 42.7814989080204 
 489.25 	 30.0373240890322 	 465.545454545455 	 15.5854094569092 	 487.5 	 33.948779704375 	 494.5 	 32.5802133402881 	 478.75 	 42.5506935763548 	 488.2 	 40.1829107673135 	 487.5 	 52.5189118579432 	 495.666666666667 	 35.9343319063228 	 491 	 32.1028596318879 	 493 	 38.7213457692196 	 493.625 	 45.7981857519077 	 480.5 	 40.7992242003803 	 484 	 42.4877045849167 	 481.666666666667 	 44.8984484196257 	 482 	 45.3862875507031 	 479 	 42.9533524482626 	 500.8 	 27.5643533655782 	 483 	 42.251131332336 	 484 	 42.2040977559505 	 497.125 	 31.2485373813995 	 483 	 46.1990054431377 	 472.333333333333 	 29.2510178767058 	 491 	 39.3937010287162 	 487 	 43.578403676982 	 478 	 44.8989522271057 	 498.875 	 23.239481673072 	 498 	 26.527874622937 	 491 	 32.3574749141814 	 483 	 43.7096550996454 	 491.875 	 41.3094395180812 	 480.5 	 48.7624706167041 	 496.25 	 29.1967641103828 	 497.125 	 37.4039418463169 	 477 	 46.5637636481458 	 494.5 	 36.4489635362746 	 491 	 37.6085677701736 	 486 	 40.1307510612158 	 500.1 	 26.103614932393 	 476.222222222222 	 42.2445815424334 	 485.166666666667 	 41.936985786676 
 490.125 	 28.2373446425932 	 466.181818181818 	 17.3450935322605 	 488.375 	 32.1182483733249 	 495.375 	 30.9234718873935 	 480.5 	 44.4347017811868 	 489.6 	 38.4907536952605 	 489.25 	 50.9748278573564 	 496.833333333333 	 34.086102960393 	 491.875 	 30.6928122105116 	 494 	 37.3824764748758 	 494.5 	 44.3175680825958 	 481.666666666667 	 42.0381794073814 	 485 	 41.5081663750853 	 482.833333333333 	 45.2083638255206 	 483 	 45.0524192949103 	 480 	 43.2280104099582 	 501.5 	 25.7966532999393 	 484 	 43.3470794666657 	 485.75 	 41.6712867398334 	 498 	 29.345313486188 	 484 	 45.6533986659023 	 473.111111111111 	 31.0381109908947 	 492.166666666667 	 38.2891445485572 	 488 	 41.9327440728752 	 479 	 45.3798003099649 	 499.75 	 21.267898505602 	 498.777777777778 	 24.880650619406 	 491.636363636364 	 30.8430215537302 	 484 	 43.0568044903343 	 492.75 	 39.9229134193833 	 482.25 	 49.636467513398 	 497.125 	 27.3908234579157 	 498 	 35.4506772037276 	 478 	 47.2593484081264 	 495.375 	 34.7213443680432 	 492 	 36.3910410596515 	 487 	 38.7093090822714 	 500.8 	 24.47548995471 	 477 	 43.2751899884967 	 486.333333333333 	 40.8091779449594 
 491 	 26.3695418797767 	 466.818181818182 	 19.1644445323857 	 489.25 	 30.1930511809722 	 496.25 	 29.1818818113625 	 482.25 	 45.6779136994417 	 491 	 36.5794759701615 	 491 	 49.0879530526877 	 498 	 32.0434050829483 	 492.75 	 29.1840205975534 	 495 	 35.8982873185512 	 495.375 	 42.7065631429118 	 482.833333333333 	 42.985903550297 	 486 	 40.3216816128731 	 484 	 45.2405138814086 	 484 	 44.5237221491303 	 481 	 43.3010593357291 	 502.2 	 24.0232909005498 	 485.75 	 44.776177837863 	 487.5 	 40.5245873012395 	 498.777777777778 	 27.6185814634761 	 485.166666666667 	 44.7614496505567 	 473.888888888889 	 32.7431915210957 	 493.333333333333 	 36.9788667527615 	 489 	 40.0863864053507 	 480 	 45.6489485145835 	 500.625 	 19.3885347549128 	 499.555555555556 	 23.2051369536199 	 492.272727272727 	 29.2783828778183 	 485.166666666667 	 42.0429558208826 	 493.625 	 38.4060443920586 	 484 	 49.903401275718 	 498 	 25.525710098629 	 498.636363636364 	 33.9632914738267 	 479 	 47.7482005954252 	 496.25 	 32.8970228466261 	 493 	 35.0062789072545 	 488 	 37.0866040083366 	 501.5 	 22.8315883813182 	 479.333333333333 	 45.5533290885442 	 487.5 	 39.3960222709419 
 491.777777777778 	 24.6589259650183 	 467.454545454545 	 21.0147632380455 	 490.125 	 28.3477673404571 	 497.125 	 27.3710293399287 	 483.125 	 46.0647233860522 	 491.875 	 35.2257287815335 	 491.875 	 47.9617059631543 	 498.777777777778 	 30.5830290952005 	 493.625 	 27.588082694828 	 496 	 34.2782226327765 	 496.25 	 40.9669687900561 	 483.416666666667 	 43.351370670881 	 487 	 38.9304546573315 	 485.75 	 44.7723719275679 	 485.166666666667 	 43.6607260581826 	 482 	 43.1725112155052 	 502.9 	 22.2618298490785 	 487.5 	 45.5889956238207 	 489.25 	 38.7786394289613 	 499.555555555556 	 25.8777267029295 	 486.333333333333 	 43.5930559732553 	 474.666666666667 	 34.3493822309212 	 494.5 	 35.4722547723781 	 490 	 38.1996037167096 	 481 	 45.7084057620036 	 501.5 	 17.6450924126533 	 500.333333333333 	 21.5193358384684 	 492.909090909091 	 27.6712031522259 	 486.333333333333 	 40.7570718528851 	 494.5 	 36.761421931761 	 485.75 	 49.5762569426327 	 498.875 	 23.6243164322396 	 499.272727272727 	 32.4257780393173 	 480 	 48.03303832515 	 497.125 	 30.9893333289586 	 494 	 33.4593144288438 	 489 	 35.2682044957164 	 502.2 	 21.1864496314746 	 480.5 	 46.2466975450736 	 488.666666666667 	 37.6972883448351 
 492.555555555556 	 22.9187472126339 	 468.090909090909 	 22.8704955561757 	 491 	 26.4632560397856 	 498 	 25.5100880929835 	 484 	 46.2977744514935 	 492.75 	 33.7535123680333 	 492.75 	 46.7113140839603 	 499.555555555556 	 29.0527551183217 	 494.5 	 25.9195995990176 	 497 	 32.5353007810097 	 497.125 	 39.1025628173317 	 484 	 43.6451440931247 	 488 	 37.3388930853903 	 487.5 	 43.6877954452117 	 486.333333333333 	 42.532819303093 	 483 	 42.8420432324871 	 503.6 	 20.5318667680906 	 489.25 	 45.7961055146951 	 491 	 36.6880191790528 	 500.333333333333 	 24.1437306186887 	 487.5 	 42.1474106347062 	 475.444444444444 	 35.8441343562209 	 495.666666666667 	 33.7827874218667 	 491 	 36.205517711661 	 482 	 45.5596934776163 	 502.375 	 16.0827730948208 	 501.111111111111 	 19.8437415901975 	 493.545454545455 	 26.0306398692064 	 487.5 	 39.2000608779981 	 495.375 	 34.9935100213287 	 487.5 	 48.658874086002 	 499.75 	 21.713971721584 	 499.909090909091 	 30.8449932164615 	 481 	 48.1161271941005 	 498 	 29.0154108677751 	 495 	 31.7579357976706 	 490 	 33.408574718127 	 502.9 	 19.5563599108955 	 481.666666666667 	 46.6520253675873 	 489.833333333333 	 35.8137582975986 
 493.333333333333 	 21.1692117337698 	 468.727272727273 	 24.7094286673304 	 491.875 	 24.5525713728337 	 498.875 	 23.6220910205762 	 485.166666666667 	 46.3722303009952 	 493.625 	 32.1694423803397 	 493.625 	 45.3364940728113 	 500.333333333333 	 27.4624579749813 	 495.375 	 24.196556826482 	 498 	 30.6868978116475 	 498 	 37.1196527138504 	 484.875 	 43.9523518406474 	 489 	 35.5547002895042 	 489.25 	 41.9954897003452 	 487.5 	 41.1412035295978 	 484 	 42.3090149827928 	 504.3 	 18.8548193931486 	 491 	 45.4906875588757 	 491.875 	 35.4671832958156 	 501.111111111111 	 22.4402460478998 	 488.666666666667 	 40.4256255663231 	 476.222222222222 	 37.2185025444811 	 496.833333333333 	 31.9293779526461 	 491.7 	 34.7264132583788 	 483 	 45.2037630822032 	 503.25 	 14.746259333725 	 501.888888888889 	 18.2011986887909 	 494.181818181818 	 24.367472261936 	 488.666666666667 	 37.3756896098527 	 496.25 	 33.109149517587 	 489.25 	 47.1539120289559 	 500.625 	 19.8265668292126 	 500.545454545455 	 29.2292561756542 	 482 	 47.9990912709744 	 498.777777777778 	 27.2223877574931 	 496 	 29.913516665456 	 491 	 31.4498180157983 	 503.6 	 17.9592358707866 	 482.833333333333 	 46.7751211883843 	 491 	 33.7857119722551 
 494.111111111111 	 19.4335598825376 	 469.363636363636 	 26.5126961100101 	 492.75 	 22.6444148005758 	 499.75 	 21.7340451003554 	 486.333333333333 	 46.1793167868163 	 494.5 	 30.4825275646762 	 494.5 	 43.8379613237576 	 501.111111111111 	 25.8241052053672 	 496.25 	 22.4406289676725 	 498.875 	 29.0005659114365 	 498.636363636364 	 35.6083544011188 	 485.75 	 44.100669636117 	 490 	 33.7338356382628 	 491 	 39.9398701052385 	 488.666666666667 	 39.4893158110046 	 485.166666666667 	 41.430040300733 	 505 	 17.2535840854114 	 492.75 	 44.6849554789985 	 492.75 	 34.1342111968392 	 501.888888888889 	 20.7932926798383 	 489.833333333333 	 38.5366552514672 	 477 	 38.466452334098 	 498 	 29.937811418306 	 492.4 	 33.1858619650892 	 484 	 44.6410471956922 	 504.125 	 13.6772857950275 	 502.666666666667 	 16.6167243624347 	 494.818181818182 	 22.6941764203746 	 489.833333333333 	 35.3963698941102 	 497.125 	 31.1181064389278 	 491 	 45.2809455742566 	 501.5 	 17.9980139203953 	 501.181818181818 	 27.588292557857 	 483 	 47.6828518146273 	 499.555555555556 	 25.41188033869 	 497 	 27.941930369306 	 491.777777777778 	 29.8376462114583 	 504.3 	 16.4144140673943 	 484 	 46.6204559062187 	 491.7 	 32.4648433642541 
 494.888888888889 	 17.7379348644961 	 470 	 28.2646390363568 	 493.625 	 20.7717476115974 	 500.625 	 19.8768889445607 	 488.666666666667 	 44.9973526584865 	 495.375 	 28.7046439169701 	 495.375 	 42.2178083260663 	 501.888888888889 	 24.1519060589798 	 497.125 	 20.6773546394883 	 499.75 	 27.2693002686956 	 499.272727272727 	 34.0441461913592 	 486.625 	 44.0913104243401 	 491 	 31.8201222873455 	 491.875 	 38.7283435891218 	 489.833333333333 	 37.6848899001867 	 486.333333333333 	 40.2731348771343 	 506.4 	 14.3745016827725 	 494.5 	 43.3823143315443 	 493.625 	 32.6957148435025 	 502.666666666667 	 19.2309291574815 	 491 	 36.5174757637968 	 478.75 	 40.7954588660028 	 498.875 	 28.3736139997619 	 493.1 	 31.5918147510379 	 485.166666666667 	 43.7233109085795 	 504.5625 	 13.2547340265907 	 503.444444444444 	 15.1170073230682 	 495.454545454545 	 21.024953821866 	 491 	 33.3030382776919 	 498 	 29.0336447752624 	 491.875 	 44.1574453049989 	 502.375 	 16.2677977986567 	 501.818181818182 	 25.9334699449127 	 484 	 47.1676812871396 	 500.333333333333 	 23.6048768347278 	 498 	 25.8644994123857 	 492.555555555556 	 28.1587425126997 	 505 	 14.94233656215 	 485.75 	 45.8740830396685 	 492.4 	 31.0703332152745 
 495.666666666667 	 16.1110530639721 	 470.777777777778 	 30.3179145593101 	 494.5 	 18.9713545117696 	 501.5 	 18.0849275786038 	 491 	 42.970408173365 	 496.25 	 26.8510071095991 	 496.25 	 40.4799433794287 	 502.666666666667 	 22.4626232970963 	 498 	 18.9361204533775 	 500.625 	 25.5155294394965 	 499.909090909091 	 32.4330661940451 	 487.5 	 43.9252133862125 	 491.777777777778 	 30.249992854047 	 492.75 	 37.3970401397961 	 491 	 35.7642764292612 	 487.5 	 38.838258679159 	 507.8 	 12.0857704334849 	 496.25 	 41.5842213994668 	 494.5 	 31.1603994839869 	 503.444444444444 	 17.7825022069716 	 491.777777777778 	 35.0577504766383 	 480.5 	 42.4527022215265 	 499.75 	 26.7684844203104 	 493.8 	 29.9539835563442 	 486.333333333333 	 42.5244077074074 	 505 	 12.9120879214228 	 504.222222222222 	 13.7297673817809 	 496.090909090909 	 19.3756991626493 	 491.777777777778 	 31.8040913559137 	 498.7 	 27.3103065178368 	 492.75 	 42.908876061256 	 503.25 	 14.6779136078252 	 502.454545454545 	 24.277803261058 	 485.166666666667 	 46.3149279218268 	 501.111111111111 	 21.8251727776506 	 498.777777777778 	 24.1930128485044 	 493.333333333333 	 26.4256014286312 	 506.4 	 12.3010750272121 	 487.5 	 44.5155562532403 	 493.1 	 29.6074636907284 
 496.444444444444 	 14.5836448259366 	 471.555555555556 	 32.2579070128152 	 495.375 	 17.2830160780295 	 502.375 	 16.3952313539885 	 492 	 41.852102229279 	 497.125 	 24.9406062451692 	 497.125 	 38.630586067888 	 503.444444444444 	 20.7755387652106 	 499.166666666667 	 16.7061803215793 	 501.5 	 23.7652328449638 	 500.545454545455 	 30.7825275249705 	 491 	 41.8851272641143 	 492.555555555556 	 28.6210646612614 	 493.625 	 35.9506467088134 	 491.777777777778 	 34.3809657475878 	 488.666666666667 	 37.1277509722956 	 508.5 	 11.2179443877166 	 498 	 39.2976695910615 	 495.375 	 29.5394669074848 	 504.222222222222 	 16.4777459655806 	 492.555555555556 	 33.5135741992858 	 482.25 	 43.444343707175 	 500.625 	 25.1435217973302 	 494.5 	 28.283998024673 	 487.5 	 41.0454880727783 	 505.4375 	 12.6526143240273 	 505 	 12.4829324879428 	 496.727272727273 	 17.7638934449204 	 492.555555555556 	 30.2307644180784 	 499.4 	 25.5491342310553 	 493.625 	 41.5366568867499 	 504.125 	 13.2713080778011 	 503.090909090909 	 22.6359324678839 	 486.333333333333 	 45.1904982602258 	 501.888888888889 	 20.0990916180923 	 499.555555555556 	 22.4900625833719 	 494.111111111111 	 24.6533688923545 	 507.8 	 10.2026044152556 	 489.25 	 42.5575018180869 	 493.8 	 28.0829152375542 
 497.222222222222 	 13.187649230798 	 472.333333333333 	 34.0718595994622 	 496.25 	 15.7482551686165 	 503.25 	 14.8465422974476 	 493 	 40.5746807767039 	 498 	 22.9965491211682 	 498 	 36.6788084828673 	 504.222222222222 	 19.1123908556439 	 500.333333333333 	 14.660416446812 	 502.375 	 22.0480271084066 	 501.181818181818 	 29.101222249189 	 492.166666666667 	 40.770579930873 	 493.333333333333 	 26.9476777540477 	 494.5 	 34.3956998335862 	 492.555555555556 	 32.9223641734524 	 489.833333333333 	 35.2440806829198 	 509.2 	 10.5590496815341 	 498.875 	 37.9766799266061 	 496.25 	 27.8470142476306 	 505 	 15.3456923597308 	 493.333333333333 	 31.892819633436 	 483.125 	 43.6947127701243 	 501.5 	 23.5228884997563 	 495.2 	 26.5955226578776 	 488.666666666667 	 39.2901237984227 	 505.875 	 12.4789488749089 	 505.875 	 11.2818185710858 	 497.363636363636 	 16.2084097264786 	 493.333333333333 	 28.5928000150708 	 500.1 	 23.7630942964971 	 494.5 	 40.0434624378388 	 504.5625 	 12.6499502877033 	 503.727272727273 	 21.0240441471195 	 487.5 	 43.7943576153847 	 502.666666666667 	 18.455190002468 	 500.333333333333 	 20.7744004046611 	 494.888888888889 	 22.8600224064492 	 508.5 	 9.40473013016438 	 491 	 40.2715756895313 	 494.5 	 26.5049542640821 
 498 	 11.9551688739565 	 473.111111111111 	 35.7511844097369 	 497.125 	 14.4086689010608 	 504.125 	 13.4777887611157 	 494 	 39.1411564165476 	 498.875 	 21.0462567379631 	 498.7 	 35.0519080353719 	 505 	 17.4971706032948 	 501.5 	 12.8899968843295 	 503.25 	 20.3967868954757 	 501.818181818182 	 27.39939648278 	 493.333333333333 	 39.4297523012957 	 494.111111111111 	 25.2469880254228 	 495.375 	 32.7410101146736 	 493.333333333333 	 31.3966911690443 	 491 	 33.2294783643008 	 509.9 	 10.1230349985466 	 499.75 	 36.5425703463426 	 497.125 	 26.1003978723994 	 505.7 	 14.496967763392 	 494.111111111111 	 30.2054850096694 	 484 	 43.7837779411382 	 502.375 	 21.9338717876063 	 495.9 	 24.9043158068389 	 489.833333333333 	 37.3720424958103 	 506.3125 	 12.3930452714509 	 506.75 	 10.3284630171696 	 498 	 14.7292221230532 	 494.111111111111 	 26.9022104513569 	 500.8 	 21.9672688684505 	 495.375 	 38.4336282404643 	 505 	 12.0899604844048 	 504.363636363636 	 19.459714953533 	 488.666666666667 	 42.1283752777177 	 503.444444444444 	 16.9235172692279 	 501.111111111111 	 19.0675197261005 	 495.666666666667 	 21.0664562697371 	 509.2 	 8.79569146810028 	 491.875 	 38.952170940566 	 495.2 	 24.8836106810489 
 498.7 	 11.0114213246517 	 473.888888888889 	 37.2906212294081 	 497.5625 	 13.8245960633717 	 504.5625 	 12.8726757430901 	 495 	 37.5564895766473 	 499.75 	 19.1214353641282 	 499.4 	 33.3755781596917 	 506.4 	 14.7940077661036 	 502.666666666667 	 11.4847832215328 	 504.125 	 18.8468896720073 	 502.454545454545 	 25.6888595694839 	 494.5 	 37.8665156349395 	 494.888888888889 	 23.5391021510342 	 496.25 	 30.9981048045476 	 494.111111111111 	 29.8141172209952 	 491.777777777778 	 31.7756941113928 	 510.6 	 9.91944727131827 	 500.625 	 35.0016290777481 	 498 	 24.3205218533813 	 506.4 	 13.8277121257972 	 494.888888888889 	 28.463967141023 	 484.875 	 43.7131117291893 	 503.25 	 20.4065287951482 	 496.6 	 23.2282100686579 	 491 	 35.330929697846 	 506.75 	 12.3961369313996 	 507.625 	 9.65359439768823 	 499.75 	 11.2241906223175 	 494.888888888889 	 25.1735006360942 	 501.5 	 20.1787309583778 	 496.25 	 36.713606849869 	 505.875 	 11.1726716503253 	 505 	 17.9616672729612 	 489.833333333333 	 40.2997734604543 	 504.222222222222 	 15.5347190592583 	 501.888888888889 	 17.3935260613429 	 496.444444444444 	 19.2964354627215 	 509.9 	 8.38762912535169 	 492.75 	 37.5199428023261 	 495.9 	 23.2308327084738 
