Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 455.8	 51.0496767922883	 43.9671144947696	 .356872035633871
 456	 51.108072072807	 43.9113244690806	 .357423463352496
 456.2	 51.1670512641462	 43.8549772198484	 .357981110246652
 456.4	 51.2266102473681	 43.7980780229443	 .358544947083661
 456.6	 51.2867446173706	 43.7406324165792	 .359114942079245
 456.8	 51.3474496875026	 43.682646196208	 .359691060925993
 457	 51.4087204943488	 43.6241254092857	 .360273266823104
 457.2	 51.4705518026791	 43.5650763498841	 .360861520507347
 457.4	 51.5329381105543	 43.5055055531726	 .361455780285233
 457.6	 51.5958736545852	 43.4454197897729	 .362056002066339
 457.8	 51.659352415334	 43.3848260599914	 .362662139397777
 458	 51.723368122856	 43.3237315879385	 .363274143499747
 458.2	 51.7879142623701	 43.2621438155394	 .363891963302151
 458.4	 51.8529840800556	 43.2000703964461	 .364515545482237
 458.6	 51.918570588965	 43.1375191898542	 .365144834503217
 458.8	 51.9846665750469	 43.0744982542351	 .365779772653843
 459	 52.0512646032731	 43.0110158409877	 .366420300088885
 459.2	 52.1183570238604	 42.9470803880185	 .367066354870487
 459.4	 52.1859359785815	 42.8827005132562	 .367717873010344
 459.6	 52.253993407158	 42.8178850081087	 .368374788512685
 459.8	 52.3225210537263	 42.7526428308686	 .369037033417996
 460	 52.391510473372	 42.6869831000751	 .369704537847464
 460.2	 52.4609008959043	 42.6209706891072	 .370376663488023
 460.4	 52.5307371395693	 42.5545577081338	 .371053918975634
 460.6	 52.6010103032072	 42.4877536524729	 .371736229657123
 460.8	 52.6717113212423	 42.4205681529811	 .372423519127986
 461	 52.742830970403	 42.3530109693309	 .373115709279373
 461.2	 52.8143598764702	 42.2850919832819	 .373812720345549
 461.4	 52.8862885210458	 42.2168211919527	 .374514470951812
 461.6	 52.9586072483347	 42.1482087010994	 .375220878162826
 461.8	 53.0313062719341	 42.0792647184078	 .375931857531315
 462	 53.1043756816239	 42.0099995468035	 .376647323147101
 462.2	 53.1778054501496	 41.9404235777885	 .377367187686429
 462.4	 53.2515854399949	 41.8705472848083	 .378091362461554
 462.6	 53.3257054101347	 41.800381216656	 .378819757470536
 462.8	 53.4001550227637	 41.7299359909182	 .379552281447226
 463	 53.4749238499951	 41.6592222874691	 .380288841911397
 463.2	 53.5500013805231	 41.5882508420184	 .381029345218961
 463.4	 53.6253770262438	 41.5170324397148	 .381773696612292
 463.6	 53.7010401288286	 41.445577908815	 .382521800270549
 463.8	 53.7769799662457	 41.373898114419	 .383273559360028
 464	 53.8531857592243	 41.3020039522774	 .384028876084462
 464.2	 53.9296466776562	 41.2299063426762	 .384787651735268
 464.4	 54.0063518469309	 41.1576162244009	 .385549786741685
 464.6	 54.0832903541987	 41.0851445487861	 .386315180720788
 464.8	 54.1604512545578	 41.0125022738534	 .387083732527336
 465	 54.2378235771631	 40.9397003585404	 .387855340303427
 465.2	 54.3153963312483	 40.8667497570264	 .388629901527934
 465.4	 54.3931585120631	 40.7936614131549	 .389407313065688
 465.6	 54.4710991067173	 40.7204462549591	 .390187471216379
 465.8	 54.5492070999313	 40.6471151892904	 .390970271763158
 466	 54.6274714796887	 40.5736790965551	 .391755610020896
 466.2	 54.705881242788	 40.5001488255585	 .392543380884095
 466.4	 54.7844254002906	 40.4265351884625	 .393333478874414
 466.6	 54.8630929828636	 40.3528489558551	 .39412579818778
 466.8	 54.9418730460136	 40.2791008519363	 .394920232741085
 467	 55.0207546752096	 40.2053015498202	 .395716676218414
 467.2	 55.0997269908939	 40.1314616669559	 .396515022116823
 467.4	 55.1787791533784	 40.057591760668	 .397315163791603
 467.6	 55.2579003676248	 39.9837023238183	 .398116994501047
 467.8	 55.3370798879067	 39.9098037805885	 .398920407450683
 468	 55.4163070223544	 39.8359064823864	 .399725295836957
 468.2	 55.4955711373782	 39.7620207038739	 .400531552890361
 468.4	 55.5748616619722	 39.6881566391199	 .401339071917971
 468.6	 55.6541680918959	 39.6143243978765	 .402147746345401
 468.8	 55.7334799937334	 39.5405340019786	 .402957469758144
 469	 55.8127870088315	 39.4667953818682	 .40376813594229
 469.2	 55.8920788571132	 39.3931183732423	 .404579638924621
 469.4	 55.9713453407696	 39.3195127138235	 .405391873012051
 469.6	 56.0505763478284	 39.2459880402549	 .406204732830416
 469.8	 56.1297618555996	 39.1725538851159	 .407018113362604
 470	 56.2088919339992	 39.0992196740614	 .407831909985999
 470.2	 56.2879567487506	 39.0259947230796	 .408646018509265
