Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)	Wavelength (nm)	Transmittance (%)
 400 	 42.7121512567958 	 400 	 52.5789257329093 	 400 	 38.826623651315 	 400 	 41.1276503836768 	 400 	 40.8955922869964 	 400 	 49.0881466430492 	 400 	 34.6889461616503 	 400 	 38.509223110122 	 400 	 57.5089461023118 	 400 	 34.8397111388093 	 400 	 36.9640514004114 	 400 	 41.7274578918914 	 400 	 37.0468900954807 	 400 	 41.0350995575993 	 400 	 45.2490178693019 	 400 	 29.4765494155206 	 400 	 29.3851156803358 	 400 	 43.5914299214074 	 400 	 38.7928946663049 	 400 	 52.4969101185484 	 400 	 53.5794083614052 	 400 	 50.6204453502381 	 400 	 47.1457042866433 	 400 	 39.6041428605149 	 400 	 33.2968722633774 	 400 	 51.4293615597565 	 400 	 44.1938191359781 	 400 	 48.7020793305237 	 400 	 35.8559879395122 	 400 	 39.2358496378027 	 400 	 49.52302189575 	 400 	 37.1898738103116 	 400 	 50.0607454380163 	 400 	 39.219133787916 	 400 	 34.4607047485565 	 400 	 52.4172350911503 	 400 	 33.6358094298 	 400 	 49.3912413738282 	 400 	 50.4205294961568 	 400 	 41.7538678915353 
 400.875 	 43.6589274871777 	 402.153846153846 	 58.7856889016802 	 400.308888128782 	 39.8479462687159 	 400.308888128782 	 42.0226293548275 	 400.308888128782 	 41.8872282925642 	 400.538461538462 	 50.4808707424727 	 400.331360946746 	 35.6791320588053 	 400.5 	 40.431578085645 	 400.538461538462 	 56.9936040470946 	 400.226720647773 	 35.686259004178 	 400.7 	 39.3099872351782 	 403.5 	 48.7486161468912 	 400.583333333333 	 39.3833846748272 	 400.233045061447 	 41.9003143627501 	 401.4 	 48.1151166118294 	 400.368421052632 	 30.8464984454829 	 400.35 	 30.399753426033 	 400.233045061447 	 44.5339841054071 	 400.233045061447 	 39.6339868293669 	 400.875 	 53.1180692457923 	 400.411764705882 	 52.9771164484784 	 402.153846153846 	 56.1268195441048 	 401.166666666667 	 49.0354426648892 	 400.203914428767 	 40.3299430232534 	 400.538461538462 	 35.1513918299164 	 400.777777777778 	 52.8721682422573 	 400.233045061447 	 45.1908666809473 	 400.636363636364 	 49.1694622946944 	 400.411764705882 	 37.5718563404812 	 401.166666666667 	 39.7994279981287 	 400.875 	 50.8460168901041 	 400.777777777778 	 40.0194454740623 	 400.7 	 51.2081200345425 	 400.583333333333 	 42.0426993887847 	 400.287179487179 	 35.4266322884932 	 401.166666666667 	 58.3871970578222 	 400.265088757396 	 34.3897528326241 	 400.200777283709 	 50.290590225393 	 400.326263086026 	 51.5409304388344 	 400.181257270015 	 42.6318650409189 
 401.75 	 43.6125296978243 	 403.5 	 59.1666771153474 	 400.501943209271 	 40.46765795461 	 400.501943209271 	 42.5605051816511 	 400.501943209271 	 42.4870816234216 	 400.875 	 51.1359309966889 	 400.538461538462 	 36.3024987414034 	 401 	 42.4382048975553 	 401.076923076923 	 56.102292748137 	 400.368421052632 	 36.2303911296581 	 401.4 	 41.66513681462 	 407 	 43.4241581776078 	 401.166666666667 	 41.771551067289 	 400.378698224852 	 42.4384037721672 	 402.8 	 48.4668086104769 	 400.736842105263 	 32.2899626987544 	 400.7 	 31.4777501113419 	 400.378698224852 	 45.11978164778 	 400.378698224852 	 40.1603311967242 	 401.75 	 52.8242084519281 	 400.823529411765 	 52.0250942970895 	 403.5 	 56.4266945452599 	 402.333333333333 	 49.2472130872658 	 400.331360946746 	 40.7832032726841 	 401.076923076923 	 37.0776180604138 	 401.555555555556 	 53.3544268056195 	 400.378698224852 	 45.8115118496404 	 401.272727272727 	 49.0866061424063 	 400.823529411765 	 39.3680288721672 	 402.333333333333 	 39.2410468579151 	 401.75 	 51.1884991741424 	 401.555555555556 	 42.811978574983 	 401.4 	 51.6447269638831 	 401.166666666667 	 44.9100270571806 	 400.466666666667 	 36.045510149977 	 402.333333333333 	 63.2821135479734 	 400.430769230769 	 34.8677007479501 	 400.326263086026 	 50.8345542848765 	 400.530177514793 	 52.1803675948482 	 400.294543063774 	 43.1856174335521 
 402.288461538462 	 43.1239684018136 	 404.001943209271 	 58.6370999297289 	 400.69499828976 	 41.069429132982 	 400.69499828976 	 43.0789327628022 	 400.69499828976 	 43.0683915207713 	 401.413461538462 	 51.7968899338128 	 400.745562130178 	 36.9270826690038 	 401.5 	 44.5031667815731 	 401.615384615385 	 54.8980284259789 	 400.507941451261 	 36.777264466102 	 402.1 	 43.9319070830869 	 407.636363636364 	 41.7160232202581 	 401.75 	 44.146946732387 	 400.524351388257 	 42.9732142598844 	 403.330177514793 	 47.9355062723065 	 401.105263157895 	 33.8027755888286 	 401.05 	 32.6192051357328 	 400.524351388257 	 45.7016102504297 	 400.524351388257 	 40.6860540095396 	 402.625 	 51.731674149757 	 401.235294117647 	 50.7740275971987 	 404.001943209271 	 55.9192032878803 	 403.051282051282 	 48.5750135538675 	 400.458807464725 	 41.2355050525742 	 401.615384615385 	 39.0435335567001 	 402.333333333333 	 52.8598750105644 	 400.524351388257 	 46.4287035291666 	 401.909090909091 	 48.4678956786398 	 401.235294117647 	 41.2317717976955 	 403.5 	 37.8271635055594 	 402.625 	 50.5372770269363 	 402.333333333333 	 45.4047769576793 	 402.1 	 51.3442864264784 	 401.75 	 47.7283790130409 	 400.643392504931 	 36.6654404742354 	 403.5 	 66.0155959394219 	 400.596449704142 	 35.3499800845031 	 400.451748888344 	 51.3627248088477 	 400.734091943559 	 52.7679016526478 	 400.407828857533 	 43.7425640029377 
 402.625 	 42.6642807135447 	 404.315657715066 	 58.1514390682884 	 400.815657715066 	 41.4350564051774 	 400.815657715066 	 43.3919952544588 	 400.815657715066 	 43.4210907394656 	 401.75 	 51.9549547615098 	 400.875 	 37.3171630411707 	 402 	 46.5924376929208 	 402.153846153846 	 53.4521782467873 	 400.595141700405 	 37.1245716269258 	 402.8 	 45.9963365112143 	 408.272727272727 	 39.9801635417571 	 402.333333333333 	 46.4301210478657 	 400.615384615385 	 43.3053335831422 	 403.661538461538 	 47.442650171115 	 401.473684210526 	 35.3784961296683 	 401.4 	 33.823452093164 	 400.615384615385 	 46.062685135864 	 400.615384615385 	 41.0138720249767 	 403.5 	 50.0409762703181 	 401.647058823529 	 49.2828209235721 	 404.315657715066 	 55.4559995978185 	 403.5 	 47.8924172436872 	 400.538461538462 	 41.5174457899462 	 402.153846153846 	 41.0079006522029 	 402.627876397107 	 52.4372772959306 	 400.615384615385 	 46.8121041198757 	 402.545454545455 	 47.3707866891512 	 401.647058823529 	 43.1457474064822 	 404.666666666667 	 35.9277650322411 	 403.5 	 49.0229103553947 	 403.111111111111 	 47.6160557231688 	 402.530769230769 	 50.8125026979589 	 402.333333333333 	 50.3848161404313 	 400.753846153846 	 37.0578771099655 	 404.666666666667 	 65.9461333744566 	 400.7 	 35.6532622361365 	 400.530177514793 	 51.6841255499841 	 400.861538461538 	 53.1070065131976 	 400.478632478632 	 44.0920164761251 
 402.956360946746 	 42.1117396184716 	 404.629372220861 	 57.5630138823165 	 401.008712795555 	 42.0010845214273 	 401.008712795555 	 43.873663119237 	 401.008712795555 	 43.9664988305175 	 402.288461538462 	 51.7960619850171 	 401.078914428767 	 37.9297532229884 	 402.5 	 48.6637119948563 	 402.692307692308 	 51.8372570129286 	 400.736842105263 	 37.697815666879 	 403.5 	 47.7391131410483 	 408.909090909091 	 38.2739747864248 	 402.916666666667 	 48.5306020087215 	 400.761037778789 	 43.8325264276957 	 403.992899408284 	 46.841615008217 	 401.842105263158 	 37.0080340549281 	 401.75 	 35.08887093136 	 400.761037778789 	 46.6353840864719 	 400.761037778789 	 41.5364254606343 	 404.375 	 47.9820404678721 	 402.058823529412 	 47.6130283426252 	 404.629372220861 	 54.8942928227878 	 403.771885905022 	 47.3961652985255 	 400.665908056441 	 41.9669232983815 	 402.692307692308 	 42.9207407614058 	 402.811965811966 	 52.1141121733794 	 400.761037778789 	 47.4208159940096 	 403.181818181818 	 45.8844519440101 	 402.058823529412 	 45.0875580805326 	 405.833333333333 	 33.8843641042655 	 404.375 	 46.8737360640511 	 403.888888888889 	 49.2735652634647 	 402.8 	 50.3584508162752 	 402.916666666667 	 52.7542433621263 	 400.933333333333 	 37.7031212135673 	 405.833333333333 	 63.2572636277409 	 400.863131543013 	 36.1333787393383 	 400.655663317111 	 52.1833452066884 	 401.065452890305 	 53.6020693884756 	 400.591918272392 	 44.6528740531668 
 403.163461538462 	 41.7224530893395 	 404.825443786982 	 57.149357586038 	 401.129372220861 	 42.341810817575 	 401.129372220861 	 44.1617898393792 	 401.129372220861 	 44.2945419000512 	 402.625 	 51.4485116594974 	 401.206360946746 	 38.3105868463693 	 403 	 50.6670518308374 	 403.230769230769 	 50.1212234685333 	 400.876362503893 	 38.2727262202371 	 404.2 	 49.0514623062343 	 409.545454545455 	 36.6401211931835 	 403.5 	 50.3541731251569 	 400.852071005917 	 44.158971090239 	 404.2 	 46.4174156910792 	 402.210526315789 	 38.6793118447063 	 402.1 	 36.4126818788513 	 400.852071005917 	 46.9896820971737 	 400.852071005917 	 41.8613870975253 	 405.25 	 45.7677271755271 	 402.470588235294 	 45.8241009993194 	 404.825443786982 	 54.4986721516017 	 403.941814595661 	 47.0583738969485 	 400.745562130178 	 42.2465925009776 	 403.230769230769 	 44.7251076580749 	 403.111111111111 	 51.5004495908527 	 400.852071005917 	 47.797766350176 	 403.818181818182 	 44.1143618486203 	 402.470588235294 	 47.029537318401 	 407 	 31.9448969291361 	 405.25 	 44.3495974550039 	 404.666666666667 	 50.2493271990297 	 403.065088757396 	 49.8285950645302 	 403.5 	 54.712649215954 	 401.110059171598 	 38.3467009721613 	 407 	 58.8106633241026 	 400.965088757396 	 36.4345804627114 	 400.734091943559 	 52.4853890635115 	 401.192899408284 	 53.8805745208941 	 400.662721893491 	 45.004243284686 
 403.5 	 41.0285652425922 	 405.139158292777 	 56.4244815782989 	 401.325443786982 	 42.8718423656314 	 401.325443786982 	 44.6071298932105 	 401.325443786982 	 44.8046280834944 	 402.956360946746 	 50.9332341825651 	 401.413461538462 	 38.924431864813 	 403.5 	 52.5466160583495 	 403.769230769231 	 48.3637250372583 	 400.963562753036 	 38.6371886609379 	 404.9 	 49.8525919475541 	 410.181818181818 	 35.108138103233 	 404.083333333333 	 51.8129203665084 	 401 	 44.6835989786841 	 404.526263086026 	 45.6837202356023 	 402.578947368421 	 40.3770071642996 	 402.45 	 37.7907265089244 	 401 	 47.5584614492019 	 401 	 42.3859475118321 	 406.125 	 43.5683242043111 	 402.882352941176 	 43.9699125096691 	 405.139158292777 	 53.8035758897537 	 404.217948717949 	 46.4695961746885 	 400.875 	 42.6985301022634 	 403.769230769231 	 46.3603465418415 	 403.405654174885 	 50.8001435837479 	 401 	 48.4035141605621 	 404.454545454545 	 42.1672390034556 	 402.882352941176 	 48.9389095433089 	 408.75 	 29.5344357189325 	 406.125 	 41.6867249646257 	 405.444444444444 	 50.4881825003594 	 403.230769230769 	 49.4592768366066 	 404.083333333333 	 56.1537453229798 	 401.220512820513 	 38.7526338783152 	 407.368421052632 	 57.2109562931568 	 401.130769230769 	 36.9252395240532 	 400.861538461538 	 52.9587546824773 	 401.4 	 54.2803940973394 	 400.777777777778 	 45.5760791103233 
 403.831360946746 	 40.2842221145798 	 405.335229858898 	 55.9375888962508 	 401.639158292777 	 43.6520095674528 	 401.639158292777 	 45.2557227213448 	 401.518498867471 	 45.2768098259858 	 403.163461538462 	 50.5307863672534 	 401.620562130178 	 39.5298981834432 	 404 	 54.2435924415648 	 404.307692307692 	 46.6142319150202 	 401.105263157895 	 39.2376151457169 	 405.6 	 50.1039954435867 	 410.818181818182 	 33.6967750678961 	 404.666666666667 	 52.836425140913 	 401.143412345506 	 45.1842951816674 	 404.730177514793 	 45.1900533067056 	 402.947368421053 	 42.0824285302875 	 402.8 	 39.21724466231 	 401.143412345506 	 48.1004737704789 	 401.143412345506 	 42.889353891822 	 407 	 41.5044590484914 	 403.294117647059 	 42.0966707667551 	 405.335229858898 	 53.3352866939225 	 404.494082840237 	 45.8382595360061 	 401.078914428767 	 43.402684723396 	 404.307692307692 	 47.766741987251 	 403.589743589744 	 50.3198381890699 	 401.143412345506 	 48.9814552256222 	 405.090909090909 	 40.1394644157918 	 403.294117647059 	 50.7784362209162 	 410.5 	 27.8925093804225 	 407 	 39.0673817722941 	 406.222222222222 	 50.020004432954 	 403.5 	 48.8027414793913 	 404.666666666667 	 57.005301729872 	 401.4 	 39.4174979746358 	 407.736842105263 	 55.5701466487174 	 401.296449704142 	 37.4165401757044 	 401.065452890305 	 53.6677721871829 	 401.726263086026 	 54.7728277467593 	 400.889320713171 	 46.1308462218639 
 404.038461538462 	 39.7945946831998 	 405.53130142502 	 55.4288101229639 	 401.835229858898 	 44.0925147549931 	 401.835229858898 	 45.6178221128884 	 401.639158292777 	 45.5556857021981 	 403.5 	 49.7580666902709 	 401.75 	 39.9029115048145 	 404.5 	 55.7002381663166 	 404.846153846154 	 44.9116306516861 	 401.244783556524 	 39.838332252883 	 406.3 	 49.8162131195213 	 411.454545454545 	 32.4164747502309 	 405.25 	 53.381351955964 	 401.233045061447 	 45.492766553717 	 404.934091943559 	 44.6735377568877 	 403.315789473684 	 43.7735823818152 	 403.15 	 40.6846599654433 	 401.233045061447 	 48.4339356104191 	 401.233045061447 	 43.2009032334002 	 408.166666666667 	 39.0901431072112 	 403.705882352941 	 40.2420643906533 	 405.53130142502 	 52.8447046959226 	 404.666666666667 	 45.4254738484411 	 401.206360946746 	 43.8368727357286 	 404.846153846154 	 48.891001166194 	 403.773833004602 	 49.8106418593058 	 401.233045061447 	 49.3373655056551 	 405.727272727273 	 38.1108040173335 	 403.705882352941 	 52.5076345681385 	 412.25 	 27.0600449161711 	 407.7 	 37.0871668326966 	 407 	 48.9477131829424 	 403.765088757396 	 48.0958718195305 	 405.25 	 57.2403399906957 	 401.576725838264 	 40.0773463539013 	 408.105263157895 	 53.9140364661222 	 401.4 	 37.7234732232464 	 401.192899408284 	 54.0783745279181 	 401.930177514793 	 54.9927907504422 	 400.959035047792 	 46.4774449310739 
