Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)	Wavelength (nm)	Reflectance (%)
 422.75 	 37.1521506040776 	 418.666666666667 	 40.4085595260195 	 419.25 	 42.0638586127579 	 422.75 	 41.7200559893575 	 422.75 	 41.6946707407716 	 426.25 	 40.1341370062465 	 419.25 	 39.634314837472 	 419.25 	 38.7068691737954 	 419.25 	 38.6316554302772 	 422.75 	 38.4800884083902 	 417.5 	 39.9816909118434 	 422.75 	 40.5875059713925 	 421 	 41.329544658058 	 419.25 	 41.9973242904313 	 426.25 	 41.7682937556899 	 419.25 	 38.9462663608514 	 419.25 	 39.5779375630177 	 419.25 	 39.2888484477491 	 417.5 	 40.6674909585729 	 419.25 	 38.3482435433273 	 419.25 	 38.0002340058052 	 419.25 	 40.640495789755 	 418.666666666667 	 41.6599636031209 	 418.666666666667 	 41.0758825334624 	 417.5 	 38.8197988259355 	 418.666666666667 	 37.9484408143508 	 418.666666666667 	 39.1970665952767 	 419.25 	 39.2445025431652 	 422.75 	 38.4776014752937 	 419.25 	 39.2465685577257 	 421 	 39.975381391464 	 417.5 	 39.901316794181 	 419.25 	 42.8675252436594 	 418.666666666667 	 39.6734432043524 	 418.666666666667 	 42.664182640669 	 419.25 	 41.2487081052287 	 418.666666666667 	 41.3051200508128 	 422.75 	 39.5963151522466 	 419.25 	 40.6720877255611 	 422.75 	 42.1142721402975 
 424.5 	 38.1120395467335 	 421 	 41.2474979384926 	 421 	 42.9079229264863 	 424.5 	 42.6667230399468 	 424.5 	 42.6496784588438 	 428 	 41.049979262207 	 421 	 40.5449622547816 	 421 	 39.5405502803108 	 421 	 39.5841272973928 	 424.5 	 39.4331662665961 	 419.25 	 40.8278602470676 	 424.5 	 41.5661354890265 	 422.75 	 42.2768802880841 	 421 	 42.8433065612197 	 428 	 42.7371286331026 	 421 	 39.8641993843257 	 421 	 40.4260823018868 	 421 	 40.1284823181869 	 419.25 	 41.5139332566861 	 421 	 39.1130241687344 	 421 	 38.9070880206664 	 421 	 41.5790006789056 	 421 	 42.5678410053063 	 421 	 41.7412412445437 	 419.25 	 39.6212156193826 	 421 	 38.8799940673114 	 421 	 40.0714447585695 	 421 	 40.0451197517367 	 424.5 	 39.4427304222417 	 421 	 40.1486513250182 	 424.5 	 40.7055104011122 	 419.25 	 40.7027564798168 	 421 	 43.7303386993855 	 421 	 40.4622993678153 	 421 	 43.4259270646818 	 421 	 42.1959267853487 	 421 	 41.9852280012298 	 424.5 	 40.5578638074836 	 421 	 41.5828138489705 	 424.5 	 43.044988961038 
 426.25 	 39.0548822675131 	 424.5 	 42.2955394487349 	 423.333333333333 	 43.944731613399 	 426.25 	 43.5711574041009 	 426.25 	 43.5748831890057 	 429.75 	 41.9934774968621 	 423.333333333333 	 41.6913723796642 	 423.333333333333 	 40.5636475645313 	 422.75 	 40.5052235295063 	 426.25 	 40.386096507644 	 421 	 41.6166004406473 	 426.25 	 42.5188779773033 	 424.5 	 43.1890149433911 	 423.333333333333 	 43.8803863819446 	 429.75 	 43.6937752734468 	 423.333333333333 	 41.0188363092441 	 423.333333333333 	 41.467949480008 	 423.333333333333 	 41.1539550359991 	 421 	 42.3013144040217 	 423.333333333333 	 40.0323989728983 	 423.333333333333 	 40.0395406802972 	 422.75 	 42.4767075340394 	 423.333333333333 	 43.3586140832207 	 424.5 	 42.5699362552942 	 421 	 40.3609961635835 	 423.333333333333 	 39.6966765584539 	 423.333333333333 	 40.8323782370548 	 423.333333333333 	 41.0157079143514 	 426.25 	 40.3915325029202 	 423.333333333333 	 41.274037747038 	 428 	 41.3423366457386 	 421 	 41.4425203430298 	 423.333333333333 	 44.7912847255201 	 424.5 	 41.4405022276974 	 424.5 	 44.3702062308602 	 422.75 	 43.1073235713369 	 424.5 	 42.8331352409344 	 426.25 	 41.4906209462728 	 423.333333333333 	 42.7207270891095 	 426.25 	 43.9307219167845 
 428 	 39.9683542328243 	 428 	 43.1246408685087 	 425.666666666667 	 44.8712268089857 	 428 	 44.4246072275574 	 428 	 44.4599752606419 	 431.5 	 42.9485087373574 	 425.666666666667 	 42.7419366516127 	 425.666666666667 	 41.475688479229 	 424.5 	 41.3832732358976 	 428 	 41.3249534891037 	 423.333333333333 	 42.5709584605475 	 428 	 43.4340453641121 	 426.25 	 44.0535823530136 	 425.666666666667 	 44.8042958819071 	 431.5 	 44.6243531255911 	 425.666666666667 	 42.0753972928253 	 425.666666666667 	 42.397627147907 	 425.666666666667 	 42.0627684873384 	 423.333333333333 	 43.2521686118628 	 425.666666666667 	 40.8336345172616 	 425.666666666667 	 41.0668514649812 	 424.5 	 43.3239875576663 	 425.666666666667 	 44.0378196891545 	 428 	 43.2554557528263 	 423.333333333333 	 41.2468669961064 	 425.666666666667 	 40.400943633211 	 425.666666666667 	 41.4857305255124 	 425.666666666667 	 41.8694773327053 	 428 	 41.3115405861069 	 425.666666666667 	 42.2947883967185 	 431.5 	 41.9841735734665 	 423.333333333333 	 42.3288484236799 	 425.666666666667 	 45.7396033808476 	 428 	 42.2125419511508 	 428 	 45.1229688157621 	 424.5 	 43.9725360526254 	 428 	 43.5320151201217 	 428 	 42.3835947805715 	 425.666666666667 	 43.7548249823723 	 428 	 44.7638828722019 
 430.333333333333 	 41.1225193238989 	 431.5 	 43.8072851128696 	 428 	 45.6845569832317 	 430.333333333333 	 45.4721349799644 	 430.333333333333 	 45.5635049016458 	 433.25 	 43.8995625612948 	 428 	 43.6838396984031 	 428 	 42.2730321055966 	 426.25 	 42.2073192872147 	 429.75 	 42.2370843651679 	 425.666666666667 	 43.4093582910319 	 430.333333333333 	 44.5793286387037 	 428 	 44.8638138202111 	 428 	 45.6120982284436 	 433.25 	 45.5170825220646 	 428 	 43.0206920973132 	 428 	 43.2109740743769 	 428 	 42.8523022740038 	 425.666666666667 	 44.0861681703393 	 428 	 41.5200097798584 	 428 	 41.9775989459839 	 426.25 	 44.1120213112076 	 428 	 44.6174750362531 	 431.5 	 43.8904628305195 	 425.666666666667 	 42.0171523227277 	 428 	 41.0020635019571 	 428 	 42.0437493645779 	 428 	 42.6069577932853 	 429.75 	 42.1920213558721 	 428 	 43.2007198625885 	 435 	 42.7232356262604 	 425.666666666667 	 43.1006890867301 	 428 	 46.571212728868 	 431.5 	 42.8565431688701 	 431.5 	 45.7668862349073 	 426.25 	 44.7819130362738 	 431.5 	 44.1725728355927 	 430.333333333333 	 43.4970551940323 	 428 	 44.674538675005 	 430.333333333333 	 45.7837731205202 
 432.666666666667 	 42.1854601187625 	 435 	 44.4314060693351 	 431.5 	 46.7108615193236 	 432.666666666667 	 46.4073603212175 	 432.666666666667 	 46.5663413069693 	 435 	 44.8324305953069 	 430.333333333333 	 44.5158305997191 	 431.5 	 43.2714023694308 	 428 	 42.972028957308 	 431.5 	 43.1111282350512 	 428 	 44.1335715868571 	 432.666666666667 	 45.6231660411051 	 430.333333333333 	 45.8517708172115 	 431.5 	 46.6246614447878 	 435 	 46.3625120154911 	 430.333333333333 	 43.8533861481488 	 431.5 	 44.2292846082854 	 431.5 	 43.8329565731573 	 428 	 44.8061567265232 	 431.5 	 42.3656235252343 	 430.333333333333 	 42.7723691431157 	 428 	 44.8375854210349 	 431.5 	 45.3476306647954 	 435 	 44.5696968117309 	 428 	 42.6777813215542 	 431.5 	 41.7530385071663 	 431.5 	 42.7496286597291 	 431.5 	 43.5211311928187 	 431.5 	 43.0238159613798 	 430.333333333333 	 43.993370817395 	 437.333333333333 	 43.3079528626985 	 428 	 43.7644065358642 	 430.333333333333 	 47.2930371900899 	 435 	 43.4638446468414 	 435 	 46.3947344677199 	 428 	 45.5314006197196 	 435 	 44.8486870769738 	 432.666666666667 	 44.5079613158306 	 430.333333333333 	 45.4809132941416 	 432.666666666667 	 46.6928145258736 
 435 	 43.1443880976235 	 438.5 	 45.0948940770251 	 435 	 47.5452523271172 	 435 	 47.2275704012827 	 435 	 47.4611554234684 	 436.75 	 45.7348592889162 	 432.666666666667 	 45.2411099804475 	 435 	 44.0727343076813 	 430.333333333333 	 43.8940423606607 	 433.25 	 43.9380089883807 	 431.5 	 45.0336567095667 	 435 	 46.5557386598493 	 432.666666666667 	 46.7289768138154 	 435 	 47.4395279190441 	 437.333333333333 	 47.4042944486044 	 432.666666666667 	 44.5767469653284 	 435 	 45.0446854126211 	 435 	 44.6131918453795 	 431.5 	 45.7024982116317 	 435 	 43.0477991116055 	 432.666666666667 	 43.4564088409106 	 430.333333333333 	 45.7059915804146 	 435 	 45.9839967324165 	 438.5 	 45.3809768547522 	 431.5 	 43.4993250255623 	 435 	 42.3919975120898 	 435 	 43.3713998756269 	 435 	 44.2555540363216 	 433.25 	 43.8002072497056 	 432.666666666667 	 44.6786893718479 	 439.666666666667 	 43.9865962156228 	 431.5 	 44.594119432588 	 432.666666666667 	 47.9158232613222 	 438.5 	 44.1326058947315 	 438.5 	 47.1021407197571 	 430.333333333333 	 46.4342733925573 	 438.5 	 45.6487617966935 	 435 	 45.4079360725895 	 432.666666666667 	 46.179398089006 	 435 	 47.4903323875192 
 437.333333333333 	 43.9943534754582 	 442 	 45.8819546329523 	 438.5 	 48.2582834970764 	 438.5 	 48.2552061259228 	 437.333333333333 	 48.2481389114037 	 438.5 	 46.5942490610714 	 435 	 45.869100887749 	 438.5 	 44.7486484419183 	 432.666666666667 	 44.7024681684611 	 435 	 44.7110178070115 	 435 	 45.7626795053186 	 437.333333333333 	 47.3751442529553 	 435 	 47.4963945346297 	 438.5 	 48.1288134291212 	 439.666666666667 	 48.3392018120241 	 435 	 45.2004425423351 	 438.5 	 45.7280100588762 	 438.5 	 45.2692105606451 	 435 	 46.4333679716869 	 438.5 	 43.6538848096976 	 435 	 44.0413904933415 	 432.666666666667 	 46.4631923927553 	 438.5 	 46.6229803506085 	 442 	 46.3817884016219 	 435 	 44.1794552171334 	 438.5 	 43.0132882887962 	 438.5 	 44.0045093142481 	 438.5 	 44.8918078937753 	 435 	 44.5168939548797 	 435 	 45.268774034538 	 442 	 44.7602026006831 	 435 	 45.2869501968431 	 435 	 48.4556986093614 	 442 	 44.9435467334181 	 442 	 47.9634391648454 	 432.666666666667 	 47.2270849668473 	 442 	 46.6323101395552 	 437.333333333333 	 46.1964329407979 	 435 	 46.7815572038326 	 438.5 	 48.494370172834 
 439.666666666667 	 44.7379574484271 	 444.333333333333 	 46.502949591254 	 442 	 48.932130491618 	 442 	 49.0792301684549 	 439.666666666667 	 48.9347071275941 	 440.25 	 47.4052821482555 	 438.5 	 46.6657562668704 	 442 	 45.3836339581387 	 435 	 45.4016092226286 	 437.333333333333 	 45.6508649179552 	 438.5 	 46.4027166136796 	 439.666666666667 	 48.0870681394711 	 438.5 	 48.4618067099159 	 442 	 48.7767969663082 	 442 	 49.1668559179892 	 438.5 	 45.9872312150571 	 442 	 46.3636944709731 	 442 	 45.8897031919422 	 438.5 	 47.0828564064471 	 442 	 44.2766704002368 	 438.5 	 44.7758720991667 	 435 	 47.1173613402761 	 442 	 47.353298986005 	 444.333333333333 	 47.1642194990059 	 438.5 	 44.8077702839645 	 442 	 43.7076591226452 	 442 	 44.7356910871046 	 442 	 45.520137744528 	 437.333333333333 	 45.3768846651586 	 438.5 	 46.0182388431698 	 444.333333333333 	 45.6277047302979 	 438.5 	 45.9321243745259 	 438.5 	 49.1598492431529 	 444.333333333333 	 45.5877641591168 	 444.333333333333 	 48.6435216897256 	 435 	 47.9161248084606 	 444.333333333333 	 47.4012499370538 	 439.666666666667 	 46.8804715130383 	 438.5 	 47.5457671413547 	 442 	 49.3108780808637 
 442 	 45.3838147706259 	 446.666666666667 	 47.2134925551025 	 445.5 	 49.6439359672245 	 445.5 	 49.7605194474843 	 442 	 49.532448081229 	 442 	 48.1626635308591 	 442 	 47.3510278837352 	 445.5 	 46.0578091651875 	 438.5 	 46.2729469322149 	 439.666666666667 	 46.4837919600569 	 442 	 47.0428223462574 	 442 	 48.7023587171237 	 442 	 49.2507705507454 	 445.5 	 49.4629470471506 	 444.333333333333 	 49.8906171063083 	 442 	 46.6603015349445 	 445.5 	 47.0326398322126 	 445.5 	 46.5580660449544 	 442 	 47.7407502410111 	 445.5 	 44.9959131124061 	 442 	 45.4088676704231 	 438.5 	 47.9403047598933 	 444.333333333333 	 47.9230457156488 	 446.666666666667 	 48.0374293336049 	 442 	 45.475331620792 	 445.5 	 44.5442118566398 	 444.333333333333 	 45.3084531478243 	 445.5 	 46.2213805167062 	 439.666666666667 	 46.1300994691092 	 442 	 46.6741933687826 	 446.666666666667 	 46.5811933655005 	 442 	 46.6196208503494 	 442 	 49.8111352377772 	 446.666666666667 	 46.3247111279107 	 446.666666666667 	 49.4147272463109 	 438.5 	 48.7858741847743 	 446.666666666667 	 48.2604795678755 	 442 	 47.4716109950785 	 442 	 48.2109691694122 	 445.5 	 50.0027142055856 
 445.5 	 46.1985340283627 	 449 	 48.0163847015646 	 449 	 50.4647501022956 	 449 	 50.3752945088459 	 445.5 	 50.2976555454719 	 444.333333333333 	 49.0835487496725 	 445.5 	 48.00038048715 	 449 	 46.8457830560257 	 442 	 46.9862956342215 	 442 	 47.2140652021428 	 445.5 	 47.7612384256585 	 445.5 	 49.4780046256435 	 445.5 	 49.9283322069646 	 449 	 50.2607533960037 	 446.666666666667 	 50.5192076786139 	 445.5 	 47.2973173414323 	 449 	 47.8108685705186 	 449 	 47.3510934365317 	 445.5 	 48.4846722007923 	 449 	 45.8778013553452 	 445.5 	 46.0224196110637 	 442 	 48.6348395217684 	 446.666666666667 	 48.5758111886162 	 449 	 48.9927099554691 	 445.5 	 46.256535811692 	 449 	 45.5714708088179 	 446.666666666667 	 45.9652354786838 	 449 	 47.0660769135711 	 442 	 46.7849839042101 	 445.5 	 47.3167064526737 	 449 	 47.6070605901853 	 445.5 	 47.4222412065328 	 445.5 	 50.4891556845045 	 449 	 47.1547608319698 	 449 	 50.274526711466 	 442 	 49.5159759654434 	 449 	 49.202203097424 	 445.5 	 48.2197881081788 	 445.5 	 48.8561886004603 	 449 	 50.6461382466501 
 449 	 46.8833126418352 	 451.333333333333 	 48.8419695055746 	 452.5 	 51.3213371338495 	 452.5 	 50.8872881565685 	 449 	 50.9651590217382 	 446.666666666667 	 49.9008995870689 	 449 	 48.6931722293458 	 452.5 	 47.6824906086657 	 445.5 	 47.6138506017118 	 445.5 	 48.1360389528279 	 449 	 48.6247023478989 	 449 	 50.1368983898744 	 449 	 50.5715350679464 	 452.5 	 51.1004905952972 	 449 	 51.0659384818167 	 449 	 47.9801084097703 	 452.5 	 48.6340320844403 	 452.5 	 48.2020054135421 	 449 	 49.3794867341498 	 451.333333333333 	 46.5127431335028 	 449 	 46.7011271982049 	 445.5 	 49.2766692317865 	 449 	 49.3184283152501 	 451.333333333333 	 49.9495490287712 	 449 	 47.2092528057904 	 451.333333333333 	 46.3071592607595 	 449 	 46.7121313421187 	 451.333333333333 	 47.6685225146465 	 445.5 	 47.6115046246083 	 449 	 48.0272189969606 	 451.333333333333 	 48.6214831112223 	 449 	 48.3957166585495 	 449 	 51.2689046131072 	 451.333333333333 	 48.006877540822 	 451.333333333333 	 51.1483884735228 	 445.5 	 50.1783369164289 	 451.333333333333 	 50.1466749649238 	 449 	 48.8634381212749 	 449 	 49.5623809210215 	 452.5 	 51.2000446405105 
 452.5 	 47.39619100118 	 453.666666666667 	 49.6957154731556 	 456 	 52.3076428791575 	 456 	 51.442677181099 	 452.5 	 51.4916289741058 	 449 	 50.6180306673688 	 452.5 	 49.3799666266083 	 456 	 48.6610230893635 	 449 	 48.2376768952148 	 449 	 48.8929280631622 	 451.333333333333 	 49.2380633807789 	 452.5 	 50.6377921027469 	 452.5 	 51.1391077877142 	 456 	 52.0762696295521 	 452.5 	 51.6526206235716 	 452.5 	 48.661335951188 	 456 	 49.59833670938 	 456 	 49.2035256168449 	 451.333333333333 	 50.0140923967072 	 453.666666666667 	 47.1915159222405 	 452.5 	 47.3987716459331 	 449 	 49.9472878112491 	 451.333333333333 	 50.0850889309395 	 453.666666666667 	 50.9066007088082 	 451.333333333333 	 47.890018358262 	 453.666666666667 	 47.0821311054507 	 451.333333333333 	 47.4847221615871 	 453.666666666667 	 48.3117204299591 	 449 	 48.3050467416523 	 452.5 	 48.7535608492755 	 453.666666666667 	 49.620921263154 	 451.333333333333 	 49.0878605343992 	 452.5 	 52.0832271388277 	 453.666666666667 	 48.8843137749186 	 453.666666666667 	 52.0383072621718 	 449 	 50.8520704408318 	 453.666666666667 	 51.0931702773904 	 452.5 	 49.3641528931862 	 452.5 	 50.2770520474811 	 456 	 51.8069979158123 
 456 	 47.8851414509307 	 456 	 50.6118039858823 	 458.333333333333 	 53.0611469030433 	 459.5 	 52.145746410255 	 456 	 52.0229824285111 	 452.5 	 51.4064918076046 	 456 	 50.1786885503491 	 458.333333333333 	 49.4157548429316 	 452.5 	 48.820484482035 	 452.5 	 49.4329393300451 	 453.666666666667 	 49.889566994679 	 456 	 51.1315523246686 	 456 	 51.7696287601625 	 458.333333333333 	 52.8260557497968 	 456 	 52.1175557235017 	 456 	 49.4605243520773 	 458.333333333333 	 50.3444301003802 	 458.333333333333 	 49.9773996886302 	 453.666666666667 	 50.6860616253983 	 456 	 47.9571236699794 	 456 	 48.2308825259184 	 452.5 	 50.6000059705233 	 453.666666666667 	 50.8848194229871 	 456 	 51.8943222496818 	 453.666666666667 	 48.6102657240451 	 456 	 47.9343968003892 	 453.666666666667 	 48.2909494821413 	 456 	 49.0416315323 	 452.5 	 48.8216558278158 	 456 	 49.6088135757905 	 456 	 50.6348425949807 	 453.666666666667 	 49.8169488768422 	 456 	 53.0303962631722 	 456 	 49.8191340645467 	 456 	 52.9760816586761 	 452.5 	 51.4896945469729 	 456 	 52.0725659992371 	 456 	 49.8704187279467 	 456 	 51.1151223600534 	 459.5 	 52.5655813079107 
 459.5 	 48.4669702120511 	 458.333333333333 	 51.572435860819 	 460.666666666667 	 53.8810660412603 	 463 	 53.0263842761571 	 459.5 	 52.6684178098553 	 456 	 51.9905844749441 	 458.333333333333 	 50.8104020676522 	 460.666666666667 	 50.2421842755439 	 456 	 49.4950208468609 	 456 	 49.9001413536187 	 456 	 50.6243884123564 	 459.5 	 51.7341420085619 	 459.5 	 52.5565555032964 	 460.666666666667 	 53.6447011010493 	 459.5 	 52.5814517220395 	 458.333333333333 	 50.0963456884025 	 460.666666666667 	 51.1633687363476 	 460.666666666667 	 50.8246765561629 	 456 	 51.440671516582 	 458.333333333333 	 48.7997161436889 	 458.333333333333 	 48.8950378669141 	 456 	 51.3596551210384 	 456 	 51.7545885313346 	 458.333333333333 	 52.8931271079901 	 456 	 49.4115823698474 	 458.333333333333 	 48.8495970786205 	 456 	 49.1660707568632 	 458.333333333333 	 49.8506975736653 	 456 	 49.3093076846304 	 458.333333333333 	 50.284139464323 	 458.333333333333 	 51.6440510390689 	 456 	 50.6248071530313 	 458.333333333333 	 53.7612580984658 	 458.333333333333 	 50.7926581771805 	 458.333333333333 	 53.9427043412615 	 456 	 52.2194668394345 	 458.333333333333 	 53.0654760252284 	 459.5 	 50.4948894567535 	 458.333333333333 	 51.7768794245647 	 463 	 53.4985347460854 
 463 	 49.1940826400028 	 460.666666666667 	 52.558303826329 	 463 	 54.7539745928428 	 465.333333333333 	 53.7143299391407 	 463 	 53.4677061635519 	 459.5 	 52.4783134041131 	 460.666666666667 	 51.5202480542283 	 463 	 51.1266985336943 	 459.5 	 50.3459920232172 	 459.5 	 50.4132138561243 	 458.333333333333 	 51.4341923028699 	 463 	 52.493002576725 	 463 	 53.5173027976548 	 463 	 54.5184334593033 	 463 	 53.1131158195609 	 460.666666666667 	 50.813333579308 	 463 	 52.0417668081028 	 463 	 51.7305394129292 	 458.333333333333 	 52.2686664649763 	 460.666666666667 	 49.7047118025615 	 460.666666666667 	 49.6433109321042 	 458.333333333333 	 51.9658931635334 	 458.333333333333 	 52.6783976250418 	 460.666666666667 	 53.8844444146124 	 458.333333333333 	 50.2821994492599 	 460.666666666667 	 49.810166919877 	 458.333333333333 	 50.094100482587 	 460.666666666667 	 50.7262080730441 	 459.5 	 49.8848742705671 	 460.666666666667 	 51.0393727942717 	 460.666666666667 	 52.631303863785 	 458.333333333333 	 51.4993362000353 	 460.666666666667 	 54.562191934374 	 460.666666666667 	 51.7852332305531 	 460.666666666667 	 54.9189206428978 	 458.333333333333 	 52.8000955943974 	 460.666666666667 	 54.0533475516552 	 463 	 51.2812134919099 	 460.666666666667 	 52.5174459078439 	 465.333333333333 	 54.2164712926902 
 465.333333333333 	 49.7751612759762 	 463 	 53.5503640833628 	 465.333333333333 	 55.664653308159 	 467.666666666667 	 54.4760506628612 	 465.333333333333 	 54.0946295082634 	 463 	 52.9375749817013 	 463 	 52.3009779466478 	 465.333333333333 	 52.0536690529922 	 463 	 51.3807168984594 	 463 	 51.0332973063372 	 460.666666666667 	 52.3058318298823 	 465.333333333333 	 53.0979236659093 	 465.333333333333 	 54.2510445893425 	 465.333333333333 	 55.4315863981949 	 466.5 	 53.7687286097378 	 463 	 51.6040135100086 	 465.333333333333 	 52.9640870852234 	 465.333333333333 	 52.6782073499005 	 460.666666666667 	 53.1561557606803 	 463 	 50.6546182705293 	 463 	 50.4663297159254 	 460.666666666667 	 52.6526075198308 	 460.666666666667 	 53.6378062975496 	 463 	 54.851923138155 	 460.666666666667 	 51.2063390124678 	 463 	 50.7972195575801 	 460.666666666667 	 51.0567528111348 	 463 	 51.6520021078199 	 463 	 50.6009874937466 	 463 	 51.8648040901244 	 463 	 53.5821879237835 	 460.666666666667 	 52.4246329380719 	 463 	 55.4201188392524 	 463 	 52.7779272304607 	 463 	 55.8867664140532 	 460.666666666667 	 53.4586783254486 	 463 	 55.0197054965365 	 465.333333333333 	 51.9054226361872 	 463 	 53.3275986989981 	 467.666666666667 	 55.0026302301999 
 467.666666666667 	 50.4360883774077 	 465.333333333333 	 54.5309961575861 	 467.666666666667 	 56.5961113826445 	 470 	 55.3002233711194 	 467.666666666667 	 54.7947451685314 	 466.5 	 53.4359490995341 	 465.333333333333 	 53.1419062988694 	 467.666666666667 	 53.0054515361406 	 465.333333333333 	 52.1641178538753 	 466.5 	 51.8036040949727 	 463 	 53.2230644127974 	 467.666666666667 	 53.7820750768428 	 467.666666666667 	 55.049484422548 	 467.666666666667 	 56.3666661396985 	 470 	 54.5830530947622 	 465.333333333333 	 52.4573243123156 	 467.666666666667 	 53.9126482357318 	 467.666666666667 	 53.6490564777997 	 463 	 54.0863815712657 	 465.333333333333 	 51.6311091635674 	 465.333333333333 	 51.3512459552045 	 463 	 53.4137896380276 	 463 	 54.6138029912931 	 465.333333333333 	 55.7815786072966 	 463 	 52.1660629939901 	 465.333333333333 	 51.7922265547639 	 463 	 52.0352553904907 	 465.333333333333 	 52.6106135587938 	 465.333333333333 	 51.1724355171111 	 465.333333333333 	 52.747538284501 	 465.333333333333 	 54.4848012952516 	 463 	 53.3828341976966 	 465.333333333333 	 56.3198448301677 	 465.333333333333 	 53.7534867376423 	 465.333333333333 	 56.830271464582 	 463 	 54.1910105238927 	 465.333333333333 	 55.9503733711309 	 467.666666666667 	 52.6081833654196 	 465.333333333333 	 54.1948680494831 	 470 	 55.8448420039674 
 470 	 51.1729502997536 	 467.666666666667 	 55.4843852100797 	 470 	 57.5314428287657 	 472.333333333333 	 56.1721706939153 	 470 	 55.5606059387114 	 470 	 54.0327981120537 	 467.666666666667 	 54.0285295843229 	 470 	 53.9643228657335 	 467.666666666667 	 53.0092139192626 	 470 	 52.7421609210802 	 465.333333333333 	 54.1686209865928 	 470 	 54.5392165767905 	 470 	 55.8996972378578 	 470 	 57.3062587098538 	 472.333333333333 	 55.2192989116559 	 467.666666666667 	 53.358247800826 	 470 	 54.8695957550712 	 470 	 54.6246046692932 	 465.333333333333 	 55.0417659329985 	 467.666666666667 	 52.6152608371611 	 467.666666666667 	 52.2815075898431 	 465.333333333333 	 54.2395924482322 	 465.333333333333 	 55.5882853976339 	 467.666666666667 	 56.6622749177183 	 465.333333333333 	 53.1431738570614 	 467.666666666667 	 52.7773382959484 	 465.333333333333 	 53.0117449273653 	 467.666666666667 	 53.5834513053053 	 467.666666666667 	 51.8222502178476 	 467.666666666667 	 53.6712896921677 	 467.666666666667 	 55.330358665751 	 465.333333333333 	 54.3559655505833 	 467.666666666667 	 57.2441275130236 	 467.666666666667 	 54.6967451280091 	 467.666666666667 	 57.7358526577127 	 465.333333333333 	 54.9889522322484 	 467.666666666667 	 56.8339372329266 	 470 	 53.3821896831856 	 467.666666666667 	 55.1033503956652 	 472.333333333333 	 56.7281084367897 
 472.333333333333 	 51.9769769550871 	 470 	 56.3973655531753 	 472.333333333333 	 58.4548716571609 	 474.666666666667 	 57.0752814336972 	 472.333333333333 	 56.3807921070452 	 473.5 	 54.7700414295493 	 470 	 54.9445122923447 	 472.333333333333 	 54.9135905603874 	 470 	 53.9008636744128 	 472.333333333333 	 53.4580491159171 	 467.666666666667 	 55.1243958913304 	 472.333333333333 	 55.358531385879 	 472.333333333333 	 56.7863134102753 	 472.333333333333 	 58.234112987136 	 474.666666666667 	 55.9261789290281 	 470 	 54.289857973897 	 472.333333333333 	 55.8180462260129 	 472.333333333333 	 55.5876409803958 	 467.666666666667 	 56.0041376292441 	 470 	 53.5892775521452 	 470 	 53.2389984261815 	 467.666666666667 	 55.1159182988238 	 467.666666666667 	 56.544417652352 	 470 	 57.4858732480068 	 467.666666666667 	 54.1194756960232 	 470 	 53.7366967101323 	 467.666666666667 	 53.9696067769145 	 470 	 54.5526261260504 	 470 	 52.5468738169981 	 470 	 54.6184564086446 	 470 	 56.1130666419761 	 467.666666666667 	 55.3262199952213 	 470 	 58.175610060464 	 470 	 55.5953263301258 	 470 	 58.592805138327 	 467.666666666667 	 55.8398584305579 	 470 	 57.6619428879953 	 472.333333333333 	 54.2158199978608 	 470 	 56.0357623846246 	 474.666666666667 	 57.6359759860045 
